DeviceTag: Xsens DOT2,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-15 09:55:41.758,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
3453038,0.9669,-0.0445,-0.2511,-0.0116,-0.0173,0.2829,0.0590,0
3453205,0.9669,-0.0444,-0.2511,-0.0116,-0.0373,0.2880,0.1303,0
3453371,0.9669,-0.0444,-0.2511,-0.0116,-0.0350,0.2874,0.1332,0
3453538,0.9669,-0.0443,-0.2511,-0.0116,-0.0008,0.2775,0.0980,0
3453705,0.9669,-0.0442,-0.2511,-0.0116,-0.0436,0.2872,0.0960,0
3454871,0.9669,-0.0438,-0.2510,-0.0117,-0.0481,0.2809,0.1106,0
3455038,0.9669,-0.0438,-0.2510,-0.0118,-0.0331,0.2868,0.0969,0
3455205,0.9669,-0.0437,-0.2510,-0.0117,-0.0003,0.2642,0.0724,0
3455538,0.9669,-0.0436,-0.2510,-0.0118,-0.0145,0.2676,0.0944,0
3455705,0.9669,-0.0435,-0.2510,-0.0118,0.0167,0.2751,0.0722,0
3455871,0.9669,-0.0435,-0.2510,-0.0118,-0.0400,0.2806,0.1097,0
3456038,0.9669,-0.0434,-0.2510,-0.0118,-0.0295,0.2644,0.1012,0
3456205,0.9669,-0.0434,-0.2510,-0.0118,-0.0358,0.2651,0.1040,0
3456371,0.9669,-0.0433,-0.2510,-0.0118,-0.0261,0.2608,0.1041,0
3456538,0.9670,-0.0432,-0.2510,-0.0118,-0.0216,0.2544,0.1047,0
3456705,0.9670,-0.0432,-0.2510,-0.0118,-0.0336,0.2697,0.1139,0
3456871,0.9670,-0.0432,-0.2510,-0.0118,-0.0207,0.2740,0.0929,0
3457038,0.9670,-0.0431,-0.2510,-0.0119,-0.0162,0.2683,0.1041,0
3457205,0.9670,-0.0431,-0.2509,-0.0119,-0.0256,0.2554,0.1246,0
3457538,0.9670,-0.0430,-0.2509,-0.0119,-0.0438,0.2659,0.1219,0
3457705,0.9670,-0.0429,-0.2509,-0.0119,-0.0340,0.2815,0.1043,0
3457871,0.9670,-0.0429,-0.2509,-0.0119,-0.0206,0.2752,0.1003,0
3458038,0.9670,-0.0428,-0.2509,-0.0119,0.0086,0.2325,0.0643,0
3458205,0.9670,-0.0428,-0.2509,-0.0119,0.0049,0.2340,0.0549,0
3458538,0.9670,-0.0426,-0.2510,-0.0119,-0.0856,0.2179,0.1133,0
3458705,0.9670,-0.0426,-0.2511,-0.0119,0.0822,0.2581,-0.2392,0
3458871,0.9671,-0.0425,-0.2506,-0.0119,-0.0866,0.2267,0.2342,0
3459038,0.9670,-0.0424,-0.2508,-0.0120,-0.1747,0.2530,0.3186,0
3459205,0.9669,-0.0424,-0.2512,-0.0120,0.1997,0.2882,-0.1309,0
3459371,0.9671,-0.0424,-0.2507,-0.0120,0.0548,0.2139,0.0897,0
3460038,0.9671,-0.0422,-0.2507,-0.0120,-0.1132,0.2589,0.2744,0
3460205,0.9670,-0.0422,-0.2509,-0.0120,-0.0610,0.2213,0.1261,0
3460371,0.9670,-0.0421,-0.2509,-0.0120,0.0295,0.2286,-0.0173,0
3460538,0.9671,-0.0420,-0.2508,-0.0120,-0.0363,0.2430,0.1811,0
3460705,0.9670,-0.0420,-0.2508,-0.0121,-0.0278,0.2276,0.1666,0
3460871,0.9670,-0.0420,-0.2508,-0.0121,-0.0133,0.2376,0.0327,0
3461038,0.9671,-0.0419,-0.2508,-0.0120,-0.0466,0.2428,0.1010,0
3461205,0.9671,-0.0419,-0.2508,-0.0120,-0.0207,0.2363,0.1419,0
3461371,0.9671,-0.0418,-0.2508,-0.0121,0.0181,0.2517,0.0623,0
3461538,0.9671,-0.0418,-0.2508,-0.0121,-0.0226,0.2344,0.0786,0
3461705,0.9671,-0.0417,-0.2507,-0.0121,-0.0566,0.2324,0.1417,0
3461871,0.9671,-0.0417,-0.2508,-0.0121,-0.0017,0.2269,0.1122,0
3462705,0.9671,-0.0415,-0.2508,-0.0121,0.0157,0.2328,0.0765,0
3462871,0.9671,-0.0414,-0.2507,-0.0121,-0.0350,0.2161,0.1865,0
3463038,0.9671,-0.0414,-0.2508,-0.0122,-0.0204,0.2269,0.1145,0
3463372,0.9671,-0.0413,-0.2507,-0.0122,-0.0107,0.2219,0.1332,0
3463538,0.9671,-0.0413,-0.2507,-0.0122,-0.0567,0.2252,0.2057,0
3463705,0.9671,-0.0412,-0.2508,-0.0121,-0.0138,0.2220,0.0526,0
3465372,0.9671,-0.0408,-0.2507,-0.0121,0.0014,0.2147,0.1081,0
3465538,0.9671,-0.0408,-0.2506,-0.0121,-0.0312,0.2135,0.1281,0
3465705,0.9671,-0.0407,-0.2507,-0.0121,-0.0149,0.2023,0.0971,0
3465872,0.9671,-0.0407,-0.2507,-0.0121,-0.0040,0.2322,0.0733,0
3466038,0.9672,-0.0406,-0.2506,-0.0121,-0.0145,0.2148,0.1474,0
3466205,0.9671,-0.0406,-0.2507,-0.0121,-0.0408,0.2224,0.1076,0
3466372,0.9671,-0.0406,-0.2507,-0.0121,0.0333,0.2147,0.0860,0
3466538,0.9672,-0.0405,-0.2506,-0.0121,-0.0584,0.1903,0.1623,0
3466705,0.9671,-0.0405,-0.2507,-0.0121,-0.0443,0.1894,0.0722,0
3466872,0.9672,-0.0405,-0.2507,-0.0122,0.0445,0.1889,0.0265,0
3467038,0.9672,-0.0404,-0.2505,-0.0122,-0.0788,0.2166,0.1945,0
3467205,0.9672,-0.0404,-0.2507,-0.0122,-0.0276,0.2198,0.1004,0
3467538,0.9672,-0.0403,-0.2505,-0.0122,-0.0543,0.1782,0.1434,0
3467705,0.9672,-0.0403,-0.2506,-0.0122,-0.0364,0.1918,0.0996,0
3467872,0.9672,-0.0403,-0.2506,-0.0122,0.0784,0.1717,0.1148,0
3468372,0.9672,-0.0401,-0.2506,-0.0121,0.0122,0.1974,0.1167,0
3468538,0.9672,-0.0401,-0.2505,-0.0122,-0.0461,0.2024,0.1268,0
3468705,0.9672,-0.0401,-0.2506,-0.0122,-0.0282,0.2054,0.1158,0
3469538,0.9672,-0.0399,-0.2505,-0.0122,-0.0148,0.1895,0.0843,0
3469705,0.9672,-0.0398,-0.2505,-0.0122,-0.0197,0.1940,0.1070,0
3469872,0.9672,-0.0398,-0.2505,-0.0122,-0.0528,0.1971,0.1548,0
3470038,0.9672,-0.0398,-0.2505,-0.0122,-0.0021,0.1971,0.0827,0
3470205,0.9672,-0.0397,-0.2505,-0.0122,0.0312,0.1809,0.0488,0
3470372,0.9672,-0.0397,-0.2504,-0.0122,-0.0494,0.1909,0.1279,0
3471038,0.9672,-0.0396,-0.2505,-0.0123,0.0062,0.1970,0.0960,0
3471205,0.9672,-0.0395,-0.2505,-0.0123,-0.0250,0.1676,0.1256,0
3471372,0.9672,-0.0395,-0.2505,-0.0123,-0.0041,0.1896,0.0877,0
3471705,0.9672,-0.0394,-0.2505,-0.0123,-0.0029,0.1826,0.1038,0
3471872,0.9672,-0.0394,-0.2504,-0.0123,0.0012,0.1962,0.1180,0
3472038,0.9673,-0.0394,-0.2504,-0.0123,-0.0424,0.1896,0.1343,0
3472205,0.9672,-0.0393,-0.2505,-0.0123,0.0057,0.1932,0.0924,0
3472372,0.9673,-0.0393,-0.2504,-0.0123,-0.0147,0.1856,0.1086,0
3472538,0.9673,-0.0393,-0.2505,-0.0123,-0.0277,0.1847,0.1291,0
3472705,0.9672,-0.0392,-0.2505,-0.0122,-0.0033,0.1727,0.0955,0
3472872,0.9673,-0.0392,-0.2504,-0.0123,-0.0206,0.1732,0.1286,0
3473038,0.9673,-0.0392,-0.2505,-0.0123,-0.0300,0.1776,0.1192,0
3474038,0.9673,-0.0390,-0.2504,-0.0123,-0.0295,0.1747,0.1492,0
3474205,0.9673,-0.0390,-0.2504,-0.0123,-0.0235,0.1817,0.1075,0
3474372,0.9673,-0.0390,-0.2504,-0.0123,-0.0035,0.1751,0.1010,0
3474705,0.9673,-0.0389,-0.2504,-0.0123,-0.0110,0.1780,0.1055,0
3474872,0.9673,-0.0389,-0.2504,-0.0123,-0.0019,0.1632,0.0725,0
3475038,0.9673,-0.0389,-0.2504,-0.0123,-0.0085,0.1771,0.1043,0
3475372,0.9673,-0.0388,-0.2504,-0.0124,-0.0220,0.1700,0.1088,0
3475538,0.9673,-0.0388,-0.2504,-0.0123,0.0106,0.1654,0.1014,0
3475705,0.9673,-0.0387,-0.2504,-0.0123,-0.0341,0.1902,0.1322,0
3476205,0.9673,-0.0387,-0.2504,-0.0123,-0.0046,0.1755,0.1067,0
3476372,0.9673,-0.0386,-0.2504,-0.0123,-0.0159,0.1661,0.1239,0
3476538,0.9673,-0.0386,-0.2504,-0.0124,0.0083,0.1753,0.1028,0
3476872,0.9673,-0.0386,-0.2503,-0.0124,-0.0180,0.1821,0.1440,0
3477038,0.9673,-0.0386,-0.2504,-0.0124,-0.0110,0.1512,0.1043,0
3477205,0.9673,-0.0385,-0.2504,-0.0124,0.0042,0.1635,0.1003,0
3477372,0.9673,-0.0385,-0.2503,-0.0125,-0.0216,0.1677,0.1276,0
3477538,0.9673,-0.0385,-0.2504,-0.0125,-0.0386,0.1658,0.1236,0
3477705,0.9673,-0.0385,-0.2504,-0.0125,-0.0029,0.1577,0.0972,0
3477872,0.9673,-0.0384,-0.2503,-0.0125,-0.0122,0.1712,0.1063,0
3478038,0.9673,-0.0384,-0.2503,-0.0125,-0.0100,0.1661,0.1328,0
3478205,0.9673,-0.0384,-0.2504,-0.0125,-0.0146,0.1705,0.0735,0
3478372,0.9673,-0.0384,-0.2503,-0.0125,0.0006,0.1634,0.1103,0
3478538,0.9673,-0.0383,-0.2504,-0.0125,-0.0339,0.1694,0.1151,0
3478705,0.9673,-0.0383,-0.2504,-0.0125,0.0093,0.1453,0.0826,0
3478872,0.9673,-0.0383,-0.2503,-0.0125,-0.0449,0.1525,0.1168,0
3479038,0.9673,-0.0382,-0.2503,-0.0125,-0.0150,0.1585,0.0980,0
3479538,0.9673,-0.0382,-0.2503,-0.0125,0.0051,0.1548,0.1132,0
3479705,0.9673,-0.0381,-0.2503,-0.0125,-0.0383,0.1562,0.1030,0
3479872,0.9673,-0.0381,-0.2504,-0.0125,-0.0093,0.1592,0.0704,0
3481039,0.9673,-0.0379,-0.2503,-0.0124,0.0125,0.1434,0.0703,0
3481205,0.9674,-0.0379,-0.2503,-0.0124,-0.0176,0.1464,0.1187,0
3481372,0.9674,-0.0379,-0.2503,-0.0124,-0.0308,0.1488,0.1250,0
3481539,0.9673,-0.0379,-0.2503,-0.0124,0.0015,0.1569,0.0961,0
3481705,0.9674,-0.0378,-0.2503,-0.0124,-0.0190,0.1570,0.1138,0
3481872,0.9674,-0.0378,-0.2503,-0.0125,-0.0040,0.1627,0.0941,0
3482039,0.9674,-0.0378,-0.2503,-0.0124,-0.0218,0.1555,0.1045,0
3482205,0.9673,-0.0378,-0.2503,-0.0125,-0.0245,0.1524,0.1248,0
3482372,0.9673,-0.0377,-0.2503,-0.0124,0.0020,0.1500,0.1182,0
3483039,0.9674,-0.0376,-0.2503,-0.0125,-0.0146,0.1485,0.1053,0
3483205,0.9674,-0.0376,-0.2503,-0.0124,0.0022,0.1376,0.1237,0
3483372,0.9674,-0.0376,-0.2503,-0.0124,-0.0093,0.1475,0.0972,0
3483705,0.9673,-0.0376,-0.2504,-0.0125,-0.0117,0.1555,-0.0122,0
3483872,0.9674,-0.0375,-0.2502,-0.0124,-0.0366,0.1270,0.0965,0
3484039,0.9674,-0.0375,-0.2503,-0.0125,-0.0461,0.1481,0.1671,0
3484205,0.9674,-0.0375,-0.2503,-0.0125,0.0840,0.1457,0.0859,0
3484372,0.9674,-0.0375,-0.2502,-0.0125,-0.0126,0.1485,0.1244,0
3484539,0.9674,-0.0374,-0.2503,-0.0125,-0.0388,0.1620,0.0866,0
3484705,0.9674,-0.0374,-0.2503,-0.0125,0.0210,0.1391,0.0483,0
3484872,0.9674,-0.0374,-0.2502,-0.0125,-0.0396,0.1369,0.1473,0
3485039,0.9674,-0.0374,-0.2503,-0.0125,-0.0262,0.1364,0.1241,0
3485205,0.9674,-0.0374,-0.2503,-0.0125,0.0378,0.1314,0.0730,0
3485372,0.9674,-0.0373,-0.2502,-0.0125,-0.0195,0.1570,0.1252,0
3486705,0.9674,-0.0372,-0.2503,-0.0125,0.0575,0.1456,0.0765,0
3486872,0.9674,-0.0371,-0.2502,-0.0126,0.0167,0.1500,0.0846,0
3487039,0.9674,-0.0371,-0.2502,-0.0126,-0.0636,0.1473,0.1340,0
3487372,0.9674,-0.0371,-0.2502,-0.0126,0.0503,0.1201,0.1145,0
3487539,0.9674,-0.0371,-0.2502,-0.0126,-0.0315,0.1223,0.1642,0
3487705,0.9674,-0.0370,-0.2502,-0.0126,-0.0034,0.1287,0.0769,0
3488205,0.9674,-0.0370,-0.2502,-0.0126,-0.0169,0.1491,0.1256,0
3488372,0.9674,-0.0369,-0.2502,-0.0126,0.0113,0.1379,0.0612,0
3488539,0.9674,-0.0369,-0.2502,-0.0126,-0.0247,0.1395,0.1001,0
3489039,0.9674,-0.0368,-0.2502,-0.0126,-0.0187,0.1448,0.1116,0
3489205,0.9674,-0.0368,-0.2502,-0.0126,-0.0155,0.1393,0.1293,0
3489372,0.9674,-0.0368,-0.2502,-0.0125,-0.0300,0.1358,0.1107,0
3489539,0.9674,-0.0368,-0.2502,-0.0126,0.0077,0.1325,0.0841,0
3489705,0.9674,-0.0368,-0.2502,-0.0126,-0.0101,0.1357,0.1222,0
3489872,0.9674,-0.0367,-0.2502,-0.0126,-0.0111,0.1425,0.1119,0
3490039,0.9674,-0.0367,-0.2502,-0.0126,-0.0181,0.1311,0.1045,0
3490205,0.9674,-0.0367,-0.2502,-0.0126,-0.0125,0.1377,0.1124,0
3490372,0.9674,-0.0367,-0.2502,-0.0125,-0.0154,0.1310,0.1239,0
3490872,0.9674,-0.0366,-0.2502,-0.0125,-0.0405,0.1460,0.1278,0
3491039,0.9674,-0.0366,-0.2502,-0.0125,-0.0115,0.1321,0.1334,0
3491205,0.9674,-0.0366,-0.2502,-0.0126,-0.0060,0.1268,0.0781,0
3491539,0.9674,-0.0365,-0.2502,-0.0126,-0.0226,0.1262,0.1158,0
3491705,0.9674,-0.0365,-0.2502,-0.0125,-0.0077,0.1273,0.1070,0
3492372,0.9674,-0.0364,-0.2502,-0.0125,-0.0068,0.1201,0.1278,0
3492539,0.9674,-0.0364,-0.2502,-0.0125,-0.0338,0.1192,0.1402,0
3492705,0.9674,-0.0364,-0.2502,-0.0125,0.0190,0.1185,0.0771,0
3493039,0.9674,-0.0363,-0.2502,-0.0125,-0.0259,0.1302,0.1239,0
3493205,0.9674,-0.0363,-0.2502,-0.0125,0.0063,0.1129,0.0857,0
3493372,0.9674,-0.0363,-0.2501,-0.0125,0.0069,0.1160,0.1168,0
3494205,0.9674,-0.0362,-0.2502,-0.0125,-0.0012,0.1369,0.1085,0
3494372,0.9674,-0.0362,-0.2502,-0.0125,-0.0106,0.1231,0.1030,0
3494539,0.9675,-0.0361,-0.2501,-0.0124,-0.0359,0.1201,0.1185,0
3494705,0.9674,-0.0361,-0.2502,-0.0124,0.0126,0.1166,0.0816,0
3494872,0.9675,-0.0361,-0.2501,-0.0124,-0.0015,0.1116,0.1039,0
3495039,0.9669,-0.0236,-0.2516,0.0357,-0.0484,0.1291,0.1191,0
3495705,0.9669,-0.0235,-0.2516,0.0356,-0.0255,0.0989,0.1172,0
3495872,0.9669,-0.0235,-0.2516,0.0356,-0.0149,0.1152,0.1115,0
3496039,0.9669,-0.0235,-0.2516,0.0356,-0.0249,0.1203,0.0924,0
3496539,0.9669,-0.0234,-0.2516,0.0356,-0.0321,0.0894,0.1347,0
3496706,0.9669,-0.0234,-0.2516,0.0356,-0.0168,0.1079,0.0965,0
3496872,0.9669,-0.0234,-0.2516,0.0356,-0.0318,0.1320,0.0947,0
3497206,0.9669,-0.0233,-0.2516,0.0356,-0.0095,0.1354,0.1295,0
3497372,0.9669,-0.0233,-0.2516,0.0356,-0.0097,0.1286,0.1160,0
3497539,0.9669,-0.0233,-0.2516,0.0356,-0.0201,0.1106,0.0753,0
3497872,0.9669,-0.0233,-0.2516,0.0356,-0.0313,0.1296,0.1326,0
3498039,0.9669,-0.0232,-0.2516,0.0357,-0.0105,0.1244,0.0858,0
3498206,0.9669,-0.0232,-0.2516,0.0357,-0.0279,0.1020,0.1174,0
3499372,0.9669,-0.0231,-0.2516,0.0357,-0.0199,0.1223,0.1149,0
3499539,0.9669,-0.0231,-0.2516,0.0357,-0.0330,0.1092,0.1478,0
3499706,0.9669,-0.0230,-0.2516,0.0357,0.0044,0.1120,0.0768,0
3499872,0.9669,-0.0230,-0.2516,0.0357,-0.0195,0.0966,0.1051,0
3500039,0.9669,-0.0230,-0.2516,0.0357,-0.0185,0.1083,0.1230,0
3500206,0.9669,-0.0230,-0.2516,0.0357,-0.0228,0.1043,0.1125,0
3500372,0.9669,-0.0230,-0.2516,0.0357,-0.0357,0.1116,0.1123,0
3500539,0.9669,-0.0230,-0.2516,0.0357,-0.0064,0.1219,0.1044,0
3500706,0.9669,-0.0229,-0.2516,0.0357,-0.0116,0.1233,0.0917,0
3500872,0.9669,-0.0229,-0.2516,0.0357,-0.0382,0.1051,0.1235,0
3501039,0.9669,-0.0229,-0.2516,0.0357,-0.0141,0.0871,0.0972,0
3501206,0.9669,-0.0229,-0.2516,0.0357,-0.0085,0.1062,0.0881,0
3501372,0.9669,-0.0229,-0.2516,0.0357,-0.0220,0.0933,0.1233,0
3501539,0.9669,-0.0228,-0.2516,0.0357,-0.0435,0.1016,0.1197,0
3501706,0.9669,-0.0228,-0.2516,0.0357,0.0026,0.1049,0.0797,0
3502372,0.9669,-0.0228,-0.2516,0.0357,-0.0449,0.1257,0.1394,0
3502539,0.9669,-0.0228,-0.2516,0.0357,-0.0159,0.1215,0.1240,0
3502706,0.9669,-0.0228,-0.2516,0.0357,-0.0112,0.0946,0.0974,0
3502872,0.9669,-0.0228,-0.2516,0.0357,-0.0555,0.0910,0.1337,0
3503039,0.9669,-0.0228,-0.2516,0.0357,-0.0294,0.0891,0.1206,0
3503206,0.9669,-0.0227,-0.2516,0.0356,-0.0101,0.1057,0.0929,0
3503872,0.9669,-0.0227,-0.2516,0.0356,-0.0247,0.0933,0.1146,0
3504039,0.9669,-0.0227,-0.2516,0.0356,-0.0142,0.1027,0.1174,0
3504206,0.9669,-0.0226,-0.2515,0.0356,-0.0110,0.0924,0.0961,0
3504372,0.9669,-0.0226,-0.2516,0.0356,-0.0348,0.0964,0.1239,0
3504539,0.9669,-0.0226,-0.2516,0.0356,0.0010,0.1124,0.1120,0
3504706,0.9669,-0.0226,-0.2515,0.0356,-0.0102,0.1102,0.1338,0
3504872,0.9669,-0.0226,-0.2515,0.0356,-0.0195,0.0907,0.0876,0
3505039,0.9669,-0.0226,-0.2515,0.0356,-0.0232,0.0878,0.0824,0
3505206,0.9669,-0.0226,-0.2515,0.0356,-0.0166,0.1146,0.1303,0
3505372,0.9669,-0.0225,-0.2516,0.0356,-0.0263,0.1067,0.0953,0
3505539,0.9669,-0.0225,-0.2515,0.0356,-0.0117,0.1080,0.0927,0
3505706,0.9669,-0.0225,-0.2515,0.0356,-0.0429,0.1074,0.1295,0
3505872,0.9669,-0.0225,-0.2516,0.0356,-0.0218,0.1144,0.1116,0
3506039,0.9669,-0.0225,-0.2516,0.0356,-0.0034,0.1016,0.1051,0
3506206,0.9669,-0.0225,-0.2515,0.0356,-0.0263,0.1202,0.1327,0
3506372,0.9669,-0.0224,-0.2515,0.0356,-0.0397,0.0902,0.1276,0
3506539,0.9669,-0.0224,-0.2516,0.0356,-0.0053,0.0927,0.0846,0
3506706,0.9669,-0.0224,-0.2516,0.0356,-0.0128,0.0992,0.1069,0
3506872,0.9669,-0.0224,-0.2515,0.0356,-0.0385,0.1000,0.1206,0
3507039,0.9669,-0.0224,-0.2516,0.0356,-0.0387,0.0994,0.1051,0
3507206,0.9669,-0.0224,-0.2515,0.0356,0.0031,0.1065,0.1047,0
3507372,0.9669,-0.0223,-0.2515,0.0356,-0.0357,0.1015,0.1276,0
3507539,0.9669,-0.0223,-0.2515,0.0356,-0.0283,0.0910,0.0867,0
3507706
3507872
3508039
3508206
3508372
3508539
3508706
