DeviceTag: Xsens DOT0,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-12 11:03:02.801,© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
23006079,0.4836,0.5038,-0.5016,0.5107,-0.0108,-0.0111,-0.0470,0
23006246,0.4835,0.5038,-0.5016,0.5106,0.0120,0.0160,-0.0597,0
23006413,0.4836,0.5038,-0.5016,0.5106,-0.0112,-0.0162,-0.0641,0
23006579,0.4835,0.5038,-0.5016,0.5106,0.0078,0.0055,-0.0491,0
23006746,0.4836,0.5038,-0.5016,0.5106,-0.0062,-0.0037,-0.0553,0
23006913,0.4836,0.5038,-0.5016,0.5106,-0.0123,0.0009,-0.0254,0
23007079,0.4836,0.5038,-0.5016,0.5107,0.0016,0.0058,-0.0873,0
23007246,0.4835,0.5038,-0.5016,0.5106,0.0077,-0.0358,-0.1015,0
23007413,0.4836,0.5038,-0.5016,0.5107,0.0176,0.0328,-0.0448,0
23007580,0.4835,0.5038,-0.5016,0.5107,-0.0183,-0.0014,-0.0623,0
23007746,0.4835,0.5038,-0.5016,0.5107,-0.0061,0.0287,-0.0618,0
23007913,0.4835,0.5038,-0.5016,0.5107,0.0043,-0.0296,-0.0831,0
23008080,0.4835,0.5038,-0.5016,0.5107,0.0025,0.0202,-0.0596,0
23008246,0.4835,0.5038,-0.5016,0.5107,0.0067,-0.0293,-0.0631,0
23008746,0.4835,0.5038,-0.5016,0.5107,-0.0017,0.0228,-0.0581,0
23008913,0.4835,0.5038,-0.5016,0.5107,0.0001,-0.0199,-0.0573,0
23009080,0.4835,0.5038,-0.5016,0.5107,-0.0116,0.0345,-0.0602,0
23009246,0.4835,0.5038,-0.5016,0.5107,0.0143,-0.0223,-0.0621,0
23009413,0.4835,0.5038,-0.5016,0.5107,-0.0110,0.0327,-0.0451,0
23009580,0.4835,0.5038,-0.5016,0.5107,0.0023,-0.0297,-0.0481,0
23009746,0.4835,0.5038,-0.5016,0.5107,-0.0030,0.0172,-0.0537,0
23009913,0.4835,0.5038,-0.5016,0.5107,0.0041,-0.0178,-0.0605,0
23010080,0.4835,0.5038,-0.5016,0.5107,-0.0031,0.0105,-0.0511,0
23010246,0.4835,0.5038,-0.5016,0.5107,-0.0058,-0.0380,-0.0759,0
23010413,0.4835,0.5038,-0.5016,0.5107,0.0163,0.0070,-0.0625,0
23010580,0.4835,0.5038,-0.5016,0.5107,-0.0138,-0.0305,-0.0556,0
23010746,0.4835,0.5038,-0.5016,0.5107,-0.0058,0.0016,-0.0670,0
23010913,0.4835,0.5038,-0.5016,0.5107,-0.0138,-0.0132,-0.0668,0
23011080,0.4835,0.5038,-0.5016,0.5107,-0.0092,-0.0184,-0.0596,0
23011246,0.4835,0.5038,-0.5016,0.5107,0.0058,-0.0171,-0.0448,0
23011413,0.4835,0.5038,-0.5016,0.5107,0.0013,-0.0013,-0.0579,0
23011580,0.4835,0.5038,-0.5016,0.5107,0.0059,0.0019,-0.0522,0
23011746,0.4835,0.5038,-0.5016,0.5107,0.0009,-0.0110,-0.0645,0
23011913,0.4835,0.5038,-0.5016,0.5107,-0.0012,-0.0107,-0.0494,0
23012080,0.4835,0.5038,-0.5016,0.5107,-0.0167,-0.0289,-0.0519,0
23012246,0.4835,0.5038,-0.5016,0.5107,0.0100,0.0015,-0.0408,0
23012413,0.4835,0.5038,-0.5016,0.5107,0.0123,-0.0027,-0.0612,0
23012580,0.4835,0.5038,-0.5016,0.5107,0.0050,0.0172,-0.0543,0
23012913,0.4835,0.5038,-0.5016,0.5107,-0.0002,0.0020,-0.0619,0
23013413,0.4835,0.5039,-0.5015,0.5107,0.0013,0.0008,-0.0442,0
23013580,0.4835,0.5039,-0.5015,0.5107,-0.0051,0.0067,-0.0422,0
23013746,0.4834,0.5039,-0.5015,0.5107,-0.0073,0.0028,-0.0462,0
23014080,0.4834,0.5039,-0.5015,0.5107,-0.0073,-0.0205,-0.0511,0
23014246,0.4834,0.5039,-0.5015,0.5107,0.0009,0.0122,-0.0534,0
23014413,0.4834,0.5039,-0.5015,0.5108,-0.0040,-0.0020,-0.0697,0
23014580,0.4834,0.5039,-0.5015,0.5108,-0.0085,0.0147,-0.0624,0
23014746,0.4834,0.5039,-0.5015,0.5108,-0.0058,-0.0055,-0.0636,0
23014913,0.4834,0.5039,-0.5015,0.5108,-0.0050,-0.0000,-0.0541,0
23015080,0.4834,0.5039,-0.5015,0.5108,0.0042,-0.0020,-0.0630,0
23015246,0.4834,0.5039,-0.5015,0.5108,0.0055,-0.0054,-0.0553,0
23015913,0.4834,0.5040,-0.5015,0.5108,0.0111,0.0338,0.0023,0
23016080,0.4834,0.5039,-0.5015,0.5108,-0.0077,-0.0206,-0.0689,0
23016246,0.4833,0.5040,-0.5015,0.5108,-0.0322,0.0142,-0.0254,0
23016413,0.4834,0.5039,-0.5015,0.5108,-0.0040,-0.0269,-0.1167,0
23016580,0.4833,0.5040,-0.5015,0.5108,0.0074,0.0049,-0.0429,0
23016746,0.4834,0.5039,-0.5015,0.5108,-0.0031,-0.0622,-0.0659,0
23017080,0.4834,0.5039,-0.5015,0.5108,0.0048,0.0110,-0.0524,0
23017246,0.4834,0.5040,-0.5015,0.5108,-0.0154,-0.0054,-0.0565,0
23017413,0.4834,0.5039,-0.5015,0.5108,0.0037,-0.0251,-0.0621,0
23017913,0.4835,0.5039,-0.5015,0.5108,0.0168,0.0192,-0.0502,0
23018080,0.4835,0.5038,-0.5015,0.5108,-0.0116,0.0013,-0.0783,0
23018246,0.4834,0.5039,-0.5015,0.5107,-0.0174,-0.0196,-0.0023,0
23018580,0.4835,0.5039,-0.5015,0.5107,0.0221,-0.0157,-0.0847,0
23018746,0.4835,0.5038,-0.5014,0.5108,-0.0085,0.0099,-0.0480,0
23018913,0.4834,0.5039,-0.5015,0.5108,-0.0102,-0.0473,-0.0431,0
23019080,0.4835,0.5038,-0.5015,0.5108,0.0065,0.0539,-0.0827,0
23019246,0.4834,0.5039,-0.5015,0.5108,0.0175,-0.0462,-0.0737,0
23019413,0.4835,0.5039,-0.5015,0.5108,0.0162,0.0499,-0.0538,0
23019580,0.4834,0.5039,-0.5015,0.5108,-0.0232,-0.0414,-0.0240,0
23019746,0.4835,0.5039,-0.5014,0.5108,-0.0144,0.0488,-0.0890,0
23020080,0.4835,0.5039,-0.5014,0.5108,0.0054,0.0354,-0.0739,0
23020246,0.4834,0.5039,-0.5015,0.5108,-0.0132,-0.0393,-0.0522,0
23020413,0.4834,0.5039,-0.5015,0.5108,-0.0094,0.0467,-0.0753,0
23020580,0.4834,0.5039,-0.5015,0.5108,-0.0020,-0.0414,-0.0527,0
23020746,0.4834,0.5039,-0.5015,0.5108,0.0018,0.0533,-0.0431,0
23020913,0.4834,0.5039,-0.5015,0.5108,-0.0027,-0.0626,-0.0626,0
23021246,0.4834,0.5039,-0.5015,0.5108,0.0026,-0.0298,0.0073,0
23021413,0.4835,0.5039,-0.5015,0.5108,-0.0076,-0.0042,-0.1263,0
23021580,0.4834,0.5039,-0.5015,0.5108,0.0003,0.0020,-0.0253,0
23021746,0.4835,0.5039,-0.5015,0.5108,-0.0090,0.0005,-0.1042,0
23021913,0.4834,0.5039,-0.5015,0.5108,-0.0146,-0.0208,-0.0301,0
23022080,0.4834,0.5039,-0.5015,0.5108,0.0102,0.0043,-0.0665,0
23022246,0.4834,0.5039,-0.5015,0.5108,-0.0049,-0.0216,-0.0546,0
23022413,0.4834,0.5039,-0.5015,0.5108,-0.0093,0.0258,-0.0547,0
23022580,0.4834,0.5039,-0.5015,0.5108,0.0058,-0.0452,-0.0955,0
23022746,0.4834,0.5039,-0.5014,0.5108,0.0094,0.0118,-0.0600,0
23022913,0.4834,0.5040,-0.5015,0.5108,0.0109,-0.0142,-0.0571,0
23023080,0.4834,0.5039,-0.5014,0.5108,-0.0172,0.0261,-0.0619,0
23023246,0.4834,0.5040,-0.5015,0.5108,-0.0058,-0.0326,-0.0644,0
23023413,0.4834,0.5039,-0.5014,0.5108,0.0023,-0.0073,-0.0575,0
23023580,0.4834,0.5040,-0.5015,0.5108,0.0091,-0.0249,-0.0504,0
23023746,0.4834,0.5039,-0.5014,0.5108,0.0090,0.0022,-0.0697,0
23023913,0.4834,0.5040,-0.5015,0.5108,-0.0194,-0.0396,-0.0644,0
23024080,0.4834,0.5040,-0.5014,0.5108,0.0045,0.0088,-0.0407,0
23024247,0.4834,0.5039,-0.5015,0.5108,0.0044,-0.0276,-0.0884,0
23024413,0.4834,0.5040,-0.5015,0.5108,0.0140,-0.0079,-0.0379,0
23024580,0.4834,0.5039,-0.5014,0.5108,-0.0182,-0.0160,-0.0651,0
23024747,0.4834,0.5040,-0.5015,0.5108,-0.0240,-0.0219,-0.0560,0
23024913,0.4834,0.5039,-0.5014,0.5108,-0.0091,0.0355,-0.0582,0
23025080,0.4834,0.5040,-0.5015,0.5108,0.0099,-0.0404,-0.0620,0
23025247,0.4834,0.5040,-0.5014,0.5108,0.0173,0.0209,-0.0428,0
23025413,0.4834,0.5040,-0.5014,0.5108,0.0007,-0.0140,-0.0631,0
23025580,0.4834,0.5040,-0.5014,0.5108,-0.0166,0.0099,-0.0618,0
23025747,0.4834,0.5040,-0.5014,0.5108,0.0005,-0.0039,-0.0600,0
23025913,0.4834,0.5040,-0.5014,0.5108,-0.0022,-0.0013,-0.0686,0
23026080,0.4834,0.5040,-0.5014,0.5108,0.0016,-0.0293,-0.0688,0
23026247,0.4834,0.5040,-0.5014,0.5108,0.0136,-0.0013,-0.0522,0
23026413,0.4833,0.5040,-0.5014,0.5108,-0.0025,-0.0285,-0.0756,0
23026580,0.4833,0.5040,-0.5015,0.5108,-0.0085,0.0236,-0.0495,0
23026747,0.4833,0.5040,-0.5015,0.5108,-0.0085,-0.0247,-0.0576,0
23026913,0.4833,0.5040,-0.5015,0.5108,0.0007,0.0577,-0.0560,0
23027080,0.4833,0.5040,-0.5014,0.5108,0.0173,-0.0746,-0.0807,0
23027247,0.4833,0.5040,-0.5015,0.5108,0.0181,0.0209,-0.0612,0
23027413,0.4834,0.5040,-0.5015,0.5108,-0.0038,-0.0331,-0.0552,0
23027580,0.4834,0.5040,-0.5015,0.5108,-0.0167,-0.0037,-0.0433,0
23027747,0.4834,0.5040,-0.5015,0.5108,-0.0213,-0.0172,-0.0569,0
23027913,0.4834,0.5040,-0.5015,0.5108,0.0131,0.0064,-0.0746,0
23028080,0.4834,0.5040,-0.5015,0.5108,0.0372,-0.0135,-0.0439,0
23028247,0.4834,0.5040,-0.5015,0.5108,0.0199,0.0086,-0.0458,0
23028413,0.4834,0.5040,-0.5015,0.5108,-0.0229,-0.0050,-0.0553,0
23028580,0.4834,0.5040,-0.5015,0.5108,-0.0048,0.0112,-0.0656,0
23028747,0.4834,0.5040,-0.5015,0.5108,0.0071,-0.0095,-0.0582,0
23028913,0.4834,0.5040,-0.5015,0.5107,0.0074,-0.0017,-0.0519,0
23029080,0.4834,0.5040,-0.5015,0.5107,0.0133,-0.0124,-0.0589,0
23029247,0.4834,0.5040,-0.5015,0.5107,-0.0216,-0.0230,-0.0511,0
23029413,0.4834,0.5040,-0.5015,0.5108,0.0014,0.0035,-0.0576,0
23029580,0.4834,0.5040,-0.5015,0.5108,0.0082,0.0091,-0.0760,0
23029747,0.4834,0.5040,-0.5015,0.5108,0.0054,-0.0116,-0.0726,0
23029913,0.4834,0.5040,-0.5015,0.5108,-0.0007,0.0193,-0.0280,0
23030080,0.4834,0.5040,-0.5015,0.5108,-0.0041,-0.0297,-0.0886,0
23030247,0.4834,0.5040,-0.5015,0.5108,0.0194,0.0061,-0.0401,0
23030413,0.4834,0.5039,-0.5015,0.5108,0.0040,-0.0181,-0.0728,0
23030580,0.4834,0.5040,-0.5015,0.5108,-0.0129,0.0042,-0.0501,0
23030747,0.4834,0.5040,-0.5015,0.5108,0.0011,0.0194,-0.0505,0
23030913,0.4834,0.5040,-0.5015,0.5108,0.0009,-0.0038,-0.0576,0
23031080,0.4833,0.5040,-0.5015,0.5108,0.0204,-0.0279,-0.0609,0
23031247,0.4833,0.5040,-0.5015,0.5108,-0.0033,-0.0058,-0.0656,0
23031413,0.4834,0.5039,-0.5015,0.5108,0.0003,-0.0234,-0.0582,0
23031580,0.4834,0.5040,-0.5015,0.5108,-0.0012,-0.0031,-0.0368,0
23031747,0.4834,0.5039,-0.5015,0.5108,-0.0008,-0.0169,-0.0546,0
23031913,0.4834,0.5039,-0.5015,0.5108,0.0159,-0.0216,-0.0435,0
23032080,0.4834,0.5039,-0.5015,0.5108,-0.0150,-0.0135,-0.0571,0
23032247,0.4833,0.5040,-0.5015,0.5108,-0.0047,-0.0232,-0.0363,0
23032413,0.4834,0.5039,-0.5015,0.5108,-0.0011,-0.0024,-0.0412,0
23032580,0.4834,0.5039,-0.5015,0.5107,0.0046,-0.0080,-0.0592,0
23032747,0.4834,0.5039,-0.5015,0.5107,-0.0023,-0.0128,-0.0577,0
23032913,0.4834,0.5039,-0.5015,0.5107,0.0019,-0.0257,-0.0532,0
23033080,0.4834,0.5039,-0.5015,0.5107,-0.0037,0.0221,-0.0524,0
23033247,0.4834,0.5039,-0.5016,0.5107,0.0096,-0.0150,-0.0495,0
23033413,0.4834,0.5039,-0.5015,0.5107,-0.0020,0.0226,-0.0605,0
23033580,0.4834,0.5039,-0.5015,0.5107,-0.0128,-0.0445,-0.0505,0
23033747,0.4834,0.5039,-0.5015,0.5107,-0.0029,0.0146,-0.0455,0
23033913,0.4834,0.5039,-0.5016,0.5107,0.0102,-0.0299,-0.0877,0
23034080,0.4834,0.5039,-0.5015,0.5107,0.0069,0.0063,-0.0536,0
23034247,0.4834,0.5039,-0.5016,0.5107,0.0054,-0.0350,-0.0604,0
23034413,0.4834,0.5039,-0.5016,0.5107,-0.0030,0.0212,-0.0592,0
23034580,0.4834,0.5039,-0.5016,0.5107,-0.0040,-0.0216,-0.0418,0
23034747,0.4834,0.5039,-0.5016,0.5107,0.0054,0.0044,-0.0573,0
23034913,0.4834,0.5039,-0.5016,0.5107,0.0138,-0.0014,-0.0599,0
23035080,0.4834,0.5039,-0.5016,0.5107,-0.0104,0.0158,-0.0722,0
23035247,0.4834,0.5039,-0.5016,0.5107,0.0041,-0.0017,-0.0568,0
23035413,0.4834,0.5039,-0.5016,0.5107,0.0010,0.0047,-0.0535,0
23035580,0.4834,0.5039,-0.5016,0.5107,0.0041,-0.0270,-0.0615,0
23035747,0.4834,0.5039,-0.5016,0.5107,0.0015,0.0135,-0.0497,0
23035913,0.4834,0.5039,-0.5016,0.5107,0.0073,-0.0169,-0.0722,0
23036080,0.4834,0.5039,-0.5016,0.5107,-0.0004,0.0102,-0.0415,0
23036247,0.4834,0.5039,-0.5016,0.5107,0.0022,-0.0051,-0.0565,0
23036413,0.4834,0.5039,-0.5016,0.5107,0.0042,-0.0386,-0.0673,0
23036580,0.4834,0.5039,-0.5016,0.5107,0.0132,0.0009,-0.0310,0
23036747,0.4834,0.5039,-0.5016,0.5107,-0.0051,-0.0008,-0.0614,0
23036913,0.4834,0.5039,-0.5016,0.5107,-0.0040,-0.0177,-0.0483,0
23037080,0.4834,0.5039,-0.5016,0.5107,-0.0004,-0.0091,-0.0603,0
23037247,0.4834,0.5039,-0.5016,0.5107,-0.0050,0.0012,-0.0677,0
23037413,0.4834,0.5039,-0.5016,0.5107,0.0151,-0.0204,-0.0660,0
23037580,0.4835,0.5038,-0.5015,0.5108,0.0004,-0.0180,-0.0520,0
23037747,0.4835,0.5038,-0.5015,0.5108,0.0089,-0.0168,-0.0643,0
23037913,0.4835,0.5038,-0.5015,0.5108,-0.0046,0.0052,-0.0658,0
23038080,0.4835,0.5038,-0.5015,0.5108,0.0006,-0.0082,-0.0479,0
23038247,0.4835,0.5038,-0.5015,0.5107,-0.0098,0.0034,-0.0714,0
23038413,0.4835,0.5038,-0.5015,0.5107,0.0060,-0.0204,-0.0550,0
23038580,0.4835,0.5038,-0.5015,0.5107,0.0051,0.0028,-0.0657,0
23038747,0.4835,0.5038,-0.5015,0.5107,-0.0094,-0.0412,-0.0474,0
23039580,0.4835,0.5039,-0.5015,0.5107,-0.0019,-0.0097,-0.0580,0
23039747,0.4835,0.5038,-0.5015,0.5107,0.0121,-0.0081,-0.0608,0
23039913,0.4835,0.5039,-0.5015,0.5107,-0.0015,0.0010,-0.0425,0
23040080,0.4835,0.5038,-0.5016,0.5107,0.0043,-0.0239,-0.0644,0
23040247,0.4835,0.5039,-0.5016,0.5107,-0.0078,-0.0073,-0.0500,0
23040413,0.4835,0.5038,-0.5015,0.5107,0.0110,-0.0209,-0.0639,0
23040580,0.4835,0.5039,-0.5015,0.5107,0.0201,0.0127,-0.0484,0
23040747,0.4835,0.5039,-0.5015,0.5107,0.0072,-0.0180,-0.0523,0
23040914,0.4835,0.5039,-0.5015,0.5107,-0.0005,0.0018,-0.0578,0
23041080,0.4835,0.5038,-0.5015,0.5107,0.0171,0.0001,-0.0528,0
23041247,0.4834,0.5039,-0.5015,0.5108,0.0039,0.0144,-0.0503,0
23041414,0.4834,0.5038,-0.5015,0.5108,-0.0118,-0.0128,-0.0629,0
23041914,0.4835,0.5038,-0.5016,0.5107,-0.0065,0.0077,-0.0511,0
23042080,0.4835,0.5038,-0.5016,0.5108,0.0084,-0.0014,-0.0514,0
23042247,0.4835,0.5038,-0.5016,0.5107,0.0027,0.0078,-0.0556,0
23042580,0.4835,0.5038,-0.5016,0.5108,0.0035,-0.0094,-0.0517,0
23042747,0.4835,0.5038,-0.5015,0.5108,0.0132,-0.0126,-0.0551,0
23042914,0.4834,0.5038,-0.5015,0.5108,-0.0217,0.0149,-0.0428,0
23043414,0.4834,0.5038,-0.5015,0.5108,0.0070,0.0113,-0.0617,0
23043580,0.4834,0.5038,-0.5015,0.5108,-0.0093,0.0034,-0.0149,0
23043747,0.4835,0.5038,-0.5016,0.5108,-0.0109,0.0169,-0.0606,0
23043914,0.4835,0.5038,-0.5016,0.5107,0.0148,0.0052,-0.0737,0
23044080,0.4835,0.5038,-0.5016,0.5108,0.0103,-0.0163,-0.0565,0
23044247,0.4835,0.5038,-0.5016,0.5108,0.0062,-0.0257,-0.0757,0
23044414,0.4835,0.5038,-0.5016,0.5108,-0.0082,-0.0093,-0.0666,0
23044580,0.4835,0.5038,-0.5016,0.5108,0.0029,-0.0229,-0.0608,0
23044747,0.4835,0.5038,-0.5016,0.5107,-0.0279,0.0061,-0.0649,0
23044914,0.4835,0.5038,-0.5016,0.5107,-0.0231,0.0187,-0.0399,0
23045080,0.4835,0.5038,-0.5016,0.5107,-0.0146,-0.0147,-0.0742,0
23045247,0.4835,0.5038,-0.5016,0.5107,0.0197,-0.0075,-0.0654,0
23045414,0.4835,0.5038,-0.5015,0.5107,0.0189,-0.0116,-0.0469,0
23045580,0.4835,0.5038,-0.5015,0.5107,-0.0003,-0.0081,-0.0466,0
23045747,0.4835,0.5038,-0.5015,0.5107,-0.0024,0.0154,-0.0546,0
23045914,0.4835,0.5038,-0.5015,0.5108,0.0033,-0.0366,-0.0534,0
23046080,0.4835,0.5038,-0.5015,0.5107,0.0203,0.0020,-0.0616,0
23046247,0.4835,0.5038,-0.5015,0.5107,0.0008,-0.0144,-0.0613,0
23046414,0.4835,0.5038,-0.5015,0.5107,-0.0015,0.0003,-0.0460,0
23046580,0.4835,0.5038,-0.5015,0.5107,-0.0119,-0.0077,-0.0720,0
23046747,0.4835,0.5038,-0.5015,0.5107,0.0129,-0.0106,-0.0634,0
23046914,0.4835,0.5038,-0.5015,0.5107,0.0096,-0.0157,-0.0706,0
23047080,0.4835,0.5038,-0.5015,0.5107,0.0097,-0.0305,-0.0551,0
23047247,0.4835,0.5038,-0.5015,0.5107,-0.0095,-0.0006,-0.0590,0
23047414,0.4835,0.5038,-0.5016,0.5107,0.0063,-0.0118,-0.0469,0
23047580,0.4835,0.5038,-0.5016,0.5107,-0.0015,0.0011,-0.0496,0
23047747,0.4835,0.5038,-0.5016,0.5107,-0.0025,0.0064,-0.0698,0
23047914,0.4835,0.5038,-0.5015,0.5108,0.0008,0.0209,-0.0567,0
23048080,0.4835,0.5038,-0.5015,0.5108,0.0071,0.0176,-0.0529,0
23048247,0.4835,0.5038,-0.5015,0.5108,-0.0100,-0.0127,-0.0573,0
23048414,0.4835,0.5038,-0.5015,0.5108,0.0013,0.0141,-0.0478,0
23048580,0.4835,0.5038,-0.5015,0.5108,0.0080,-0.0362,-0.0581,0
23048747,0.4835,0.5038,-0.5015,0.5108,0.0001,0.0141,-0.0652,0
23048914,0.4835,0.5038,-0.5015,0.5108,-0.0069,0.0087,-0.0574,0
23049080,0.4835,0.5038,-0.5015,0.5108,-0.0089,0.0265,-0.0526,0
23049247,0.4835,0.5038,-0.5015,0.5108,0.0095,-0.0233,-0.0647,0
23049414,0.4835,0.5038,-0.5016,0.5107,0.0200,-0.0094,-0.0512,0
23049580,0.4835,0.5038,-0.5015,0.5107,0.0070,0.0068,-0.0592,0
23049747,0.4835,0.5038,-0.5016,0.5107,0.0016,-0.0104,-0.0524,0
23049914,0.4835,0.5038,-0.5016,0.5107,-0.0121,-0.0214,-0.0567,0
23050080,0.4835,0.5038,-0.5016,0.5107,-0.0063,0.0008,-0.0597,0
23050247,0.4835,0.5038,-0.5016,0.5107,0.0082,0.0040,-0.0620,0
23050414,0.4835,0.5038,-0.5016,0.5107,-0.0193,-0.0156,-0.0639,0
23050747,0.4835,0.5038,-0.5016,0.5107,0.0203,-0.0131,-0.0960,0
23050914,0.4835,0.5038,-0.5016,0.5107,0.0008,-0.0063,-0.0387,0
23051247,0.4835,0.5038,-0.5016,0.5107,0.0010,0.0164,-0.0726,0
23051414,0.4835,0.5038,-0.5016,0.5107,-0.0030,0.0160,-0.0652,0
23051580,0.4835,0.5038,-0.5016,0.5107,0.0008,-0.0057,-0.0639,0
23051747,0.4835,0.5038,-0.5016,0.5107,-0.0063,0.0141,-0.0317,0
23051914,0.4836,0.5038,-0.5016,0.5107,-0.0146,0.0096,-0.0605,0
23052080,0.4836,0.5038,-0.5016,0.5107,0.0018,-0.0129,-0.0742,0
23052247,0.4836,0.5038,-0.5016,0.5107,0.0049,-0.0083,-0.0472,0
23052414,0.4835,0.5038,-0.5016,0.5107,-0.0150,-0.0187,-0.0564,0
23052580,0.4835,0.5038,-0.5016,0.5107,-0.0031,0.0093,-0.0604,0
23052747,0.4836,0.5038,-0.5016,0.5106,-0.0118,-0.0055,-0.0551,0
23052914,0.4836,0.5038,-0.5016,0.5107,0.0007,-0.0044,-0.0625,0
23053414,0.4836,0.5038,-0.5016,0.5107,-0.0065,-0.0393,-0.0859,0
23053580,0.4836,0.5038,-0.5016,0.5106,0.0125,0.0185,-0.0261,0
23053747,0.4836,0.5038,-0.5016,0.5107,-0.0225,-0.0222,-0.0437,0
23053914,0.4836,0.5038,-0.5016,0.5106,0.0262,0.0236,-0.0890,0
23054080,0.4836,0.5038,-0.5016,0.5106,0.0078,0.0070,-0.0451,0
23054247,0.4836,0.5038,-0.5016,0.5107,-0.0064,-0.0140,-0.0500,0
23054414,0.4836,0.5038,-0.5016,0.5107,0.0043,-0.0065,-0.0432,0
23054580,0.4836,0.5038,-0.5016,0.5107,-0.0116,0.0150,-0.0554,0
23054747,0.4836,0.5038,-0.5016,0.5107,0.0051,0.0014,-0.0627,0
23054914,0.4836,0.5038,-0.5016,0.5107,0.0158,0.0064,-0.0617,0
23055080,0.4836,0.5038,-0.5016,0.5106,0.0015,0.0100,-0.0682,0
23055247,0.4836,0.5038,-0.5016,0.5106,0.0076,-0.0017,-0.0458,0
23055414,0.4836,0.5038,-0.5016,0.5106,-0.0016,-0.0361,-0.0505,0
23055580,0.4836,0.5038,-0.5016,0.5106,0.0002,-0.0017,-0.0555,0
23055747,0.4836,0.5038,-0.5016,0.5106,0.0006,-0.0098,-0.0364,0
23055914,0.4836,0.5038,-0.5016,0.5106,-0.0212,0.0306,-0.0623,0
23056080,0.4836,0.5037,-0.5016,0.5106,0.0231,-0.0315,-0.0952,0
23056247,0.4836,0.5038,-0.5016,0.5106,0.0087,0.0205,-0.0515,0
23056414,0.4836,0.5038,-0.5016,0.5107,0.0069,-0.0307,-0.0405,0
23056580,0.4835,0.5038,-0.5016,0.5107,0.0170,0.0087,-0.0706,0
23056747,0.4836,0.5038,-0.5016,0.5107,-0.0245,-0.0011,-0.0557,0
23056914,0.4835,0.5038,-0.5016,0.5107,0.0037,0.0309,-0.0528,0
23057080,0.4836,0.5038,-0.5016,0.5107,-0.0023,-0.0235,-0.0538,0
23057247,0.4835,0.5038,-0.5016,0.5106,-0.0194,0.0158,-0.0485,0
23057414,0.4835,0.5038,-0.5016,0.5107,0.0236,-0.0095,-0.0868,0
23057581,0.4836,0.5037,-0.5017,0.5106,-0.0042,-0.0350,-0.0344,0
23057747,0.4836,0.5037,-0.5016,0.5106,-0.0178,-0.0260,0.0103,0
23057914,0.4836,0.5037,-0.5016,0.5106,0.0159,0.0100,-0.1047,0
23058081,0.4836,0.5037,-0.5016,0.5107,0.0055,0.0046,-0.0633,0
23058247,0.4836,0.5037,-0.5016,0.5106,-0.0128,-0.0004,-0.0412,0
23058414,0.4836,0.5037,-0.5016,0.5107,-0.0075,0.0066,-0.0551,0
23058581,0.4836,0.5037,-0.5016,0.5107,0.0049,-0.0228,-0.0530,0
23058747,0.4836,0.5037,-0.5016,0.5107,0.0165,0.0088,-0.0614,0
23059081,0.4836,0.5037,-0.5016,0.5107,-0.0152,-0.0024,-0.0483,0
23059247,0.4836,0.5037,-0.5016,0.5107,-0.0036,-0.0075,-0.0695,0
23059414,0.4836,0.5037,-0.5016,0.5107,-0.0095,0.0066,-0.0617,0
23059581,0.4836,0.5037,-0.5016,0.5107,0.0075,-0.0087,-0.0572,0
23059747,0.4836,0.5037,-0.5016,0.5107,0.0004,0.0055,-0.0621,0
23059914,0.4836,0.5037,-0.5016,0.5107,-0.0138,-0.0106,-0.0682,0
23060081,0.4836,0.5037,-0.5016,0.5107,0.0002,0.0087,-0.0373,0
23060247,0.4836,0.5037,-0.5016,0.5107,0.0088,-0.0090,-0.0752,0
23060414,0.4836,0.5037,-0.5016,0.5107,0.0020,-0.0035,-0.0724,0
23060581,0.4836,0.5037,-0.5016,0.5107,0.0031,-0.0115,-0.0493,0
23060747,0.4836,0.5037,-0.5016,0.5107,-0.0066,0.0140,-0.0613,0
23060914,0.4836,0.5037,-0.5016,0.5107,-0.0017,-0.0045,-0.0615,0
23061081,0.4836,0.5037,-0.5016,0.5107,-0.0016,-0.0169,-0.0646,0
23061247,0.4836,0.5037,-0.5016,0.5107,-0.0134,0.0120,-0.0535,0
23061414,0.4836,0.5037,-0.5016,0.5107,0.0021,0.0049,-0.0540,0
23061581,0.4836,0.5037,-0.5016,0.5107,0.0016,0.0010,-0.0680,0
23061747,0.4835,0.5037,-0.5016,0.5107,0.0127,-0.0029,-0.0484,0
23061914,0.4835,0.5037,-0.5016,0.5107,-0.0079,-0.0227,-0.0710,0
23062081,0.4835,0.5037,-0.5016,0.5107,0.0022,-0.0244,-0.0539,0
23062247,0.4835,0.5037,-0.5016,0.5107,-0.0137,0.0012,-0.0579,0
23062414,0.4835,0.5037,-0.5016,0.5107,-0.0032,0.0153,-0.0513,0
23062581,0.4835,0.5037,-0.5016,0.5107,-0.0137,-0.0008,-0.0508,0
23062747,0.4835,0.5037,-0.5016,0.5107,-0.0059,0.0087,-0.0672,0
