DeviceTag: Xsens DOT3,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-15 11:41:08.464,© Movella Technologies B.V. 2005-2023
5667354,0.9874,0.0140,0.0020,0.1578,-0.0030,-0.4708,0.1817,0
5667521,0.9874,0.0143,0.0019,0.1578,-0.0053,-0.4884,0.1853,0
5667688,0.9874,0.0147,0.0019,0.1578,0.0104,-0.4953,0.1903,0
5667854,0.9873,0.0150,0.0018,0.1579,0.0046,-0.5088,0.1828,0
5668021,0.9873,0.0154,0.0017,0.1579,-0.0077,-0.4913,0.1755,0
5668188,0.9873,0.0157,0.0017,0.1580,0.0136,-0.4939,0.1634,0
5668354,0.9873,0.0161,0.0016,0.1580,-0.0170,-0.5201,0.1974,0
5668521,0.9873,0.0164,0.0016,0.1580,0.0102,-0.5087,0.1890,0
5668688,0.9873,0.0167,0.0015,0.1581,0.0007,-0.5167,0.1914,0
5668854,0.9873,0.0171,0.0015,0.1581,-0.0040,-0.5575,0.1793,0
5669021,0.9873,0.0174,0.0014,0.1582,-0.0056,-0.5629,0.1869,0
5669188,0.9872,0.0177,0.0014,0.1582,0.0137,-0.5272,0.2069,0
5669354,0.9872,0.0181,0.0013,0.1583,0.0044,-0.5356,0.1848,0
5669521,0.9872,0.0184,0.0013,0.1583,0.0029,-0.5786,0.1856,0
5669688,0.9872,0.0187,0.0012,0.1583,-0.0061,-0.5780,0.1931,0
5669854,0.9872,0.0191,0.0012,0.1584,-0.0008,-0.5704,0.1917,0
5670021,0.9872,0.0194,0.0011,0.1584,0.0105,-0.5852,0.1970,0
5670188,0.9872,0.0197,0.0011,0.1585,0.0042,-0.5877,0.1696,0
5670354,0.9872,0.0200,0.0010,0.1585,-0.0132,-0.5935,0.2051,0
5670521,0.9871,0.0203,0.0010,0.1585,-0.0143,-0.5975,0.1876,0
5670688,0.9871,0.0206,0.0009,0.1586,-0.0101,-0.5952,0.1983,0
5670855,0.9871,0.0209,0.0009,0.1586,0.0100,-0.6204,0.2087,0
5671021,0.9871,0.0213,0.0008,0.1586,0.0236,-0.6246,0.1961,0
5671188,0.9871,0.0216,0.0008,0.1586,0.0035,-0.6336,0.1696,0
5671355,0.9871,0.0219,0.0008,0.1587,0.0133,-0.6196,0.1883,0
5671521,0.9871,0.0222,0.0007,0.1587,0.0072,-0.6219,0.1734,0
5671688,0.9871,0.0224,0.0007,0.1587,-0.0339,-0.6882,0.1845,0
5671855,0.9871,0.0227,0.0006,0.1587,0.0140,-0.6510,0.1766,0
5672021,0.9870,0.0230,0.0006,0.1588,0.0279,-0.6307,0.1784,0
5672188,0.9870,0.0233,0.0005,0.1588,0.0156,-0.6634,0.2037,0
5672355,0.9870,0.0236,0.0005,0.1588,-0.0150,-0.6852,0.1252,0
5672521,0.9870,0.0238,0.0004,0.1588,0.0063,-0.6729,0.1750,0
5672688,0.9870,0.0241,0.0004,0.1588,-0.0097,-0.6822,0.2152,0
5672855,0.9870,0.0244,0.0004,0.1589,-0.0173,-0.6945,0.1853,0
5673021,0.9870,0.0246,0.0003,0.1589,0.0278,-0.6578,0.1776,0
5673188,0.9870,0.0249,0.0003,0.1589,0.0171,-0.6875,0.1772,0
5673355,0.9870,0.0252,0.0002,0.1589,-0.0247,-0.7214,0.1648,0
5673521,0.9870,0.0254,0.0002,0.1589,-0.0009,-0.7266,0.1481,0
5673688,0.9870,0.0257,0.0001,0.1589,0.0308,-0.6895,0.2102,0
5673855,0.9869,0.0259,0.0001,0.1590,0.0017,-0.7097,0.2197,0
5674021,0.9869,0.0261,0.0001,0.1590,-0.0008,-0.7456,0.1595,0
5674188,0.9869,0.0264,0.0000,0.1590,0.0090,-0.7211,0.1560,0
5674355,0.9869,0.0266,-0.0000,0.1590,0.0106,-0.7316,0.1942,0
5674521,0.9869,0.0268,-0.0001,0.1590,0.0048,-0.7334,0.1566,0
5674688,0.9869,0.0270,-0.0001,0.1590,0.0088,-0.7447,0.1713,0
5674855,0.9869,0.0273,-0.0001,0.1590,-0.0056,-0.7377,0.1783,0
5675021,0.9869,0.0275,-0.0002,0.1590,-0.0099,-0.7645,0.1748,0
5675188,0.9869,0.0277,-0.0002,0.1590,0.0063,-0.7590,0.1556,0
5675355,0.9869,0.0279,-0.0002,0.1591,0.0343,-0.7537,0.2273,0
5675521,0.9869,0.0281,-0.0003,0.1591,-0.0093,-0.7623,0.1715,0
5675688,0.9869,0.0283,-0.0003,0.1591,-0.0177,-0.7699,0.1523,0
5675855,0.9868,0.0285,-0.0003,0.1591,-0.0033,-0.7516,0.1756,0
5676021,0.9868,0.0286,-0.0004,0.1592,0.0124,-0.7537,0.1694,0
5676188,0.9868,0.0288,-0.0004,0.1592,0.0037,-0.7870,0.1582,0
5676355,0.9868,0.0290,-0.0004,0.1592,-0.0023,-0.7898,0.1874,0
5676521,0.9868,0.0292,-0.0004,0.1592,0.0054,-0.7867,0.1682,0
5676688,0.9868,0.0294,-0.0005,0.1593,-0.0118,-0.7747,0.1566,0
5676855,0.9868,0.0295,-0.0005,0.1593,-0.0075,-0.7719,0.1651,0
5677021,0.9868,0.0297,-0.0005,0.1593,0.0133,-0.7736,0.1853,0
5677355,0.9868,0.0300,-0.0006,0.1594,-0.0097,-0.8011,0.1552,0
5677521,0.9868,0.0301,-0.0005,0.1594,-0.2201,-0.8764,0.0944,0
5677688,0.9871,0.0280,0.0086,0.1574,-3.1864,-0.5629,0.5577,0
5678188,0.9882,0.0313,0.0007,0.1497,-2.1069,-2.6949,0.0718,0
5678355,0.9894,0.0306,-0.0003,0.1419,0.6812,-2.3867,0.3450,0
5678521,0.9900,0.0297,-0.0010,0.1380,4.4729,3.3590,0.2645,0
5678855,0.9909,0.0305,-0.0014,0.1314,-1.5050,-2.0238,0.4796,0
5679021,0.9919,0.0317,-0.0074,0.1231,-2.1781,-2.5753,1.7658,0
5679188,0.9928,0.0345,-0.0262,0.1120,-0.0742,-1.5909,2.9937,0
5679521,0.9911,0.0411,-0.0888,0.0907,0.5332,-0.4284,0.0341,0
5679688,0.9885,0.0434,-0.1186,0.0832,0.6059,0.7104,-0.7552,0
5679855,0.9856,0.0452,-0.1431,0.0781,0.2626,0.4300,-0.6825,0
5680021,0.9826,0.0465,-0.1633,0.0748,0.1960,-0.3520,-0.4050,0
5680188,0.9797,0.0477,-0.1804,0.0727,0.3024,-0.8191,-0.4311,0
5680355,0.9744,0.0507,-0.2068,0.0727,-4.0183,-2.0537,4.7749,0
5681021,0.8624,0.0752,-0.4981,0.0507,-2.8673,-2.8360,-2.6314,0
5681188,0.8001,0.0823,-0.5926,0.0430,-0.5481,-1.1347,-4.1079,0
5681355,0.7389,0.0869,-0.6671,0.0379,2.8927,-0.0906,-3.6367,0
5681521,0.6959,0.0902,-0.7117,0.0346,1.4185,1.4018,-1.9003,0
5681688,0.6736,0.0915,-0.7328,0.0303,0.2851,1.6190,-0.8093,0
5681855,0.6626,0.0914,-0.7429,0.0260,0.9057,0.8473,-0.6418,0
5682021,0.6554,0.0907,-0.7494,0.0243,1.3639,-0.1501,2.7680,0
5682188,0.6493,0.0918,-0.7545,0.0248,3.0233,-1.0073,0.3826,0
5682355,0.6539,0.0941,-0.7502,0.0282,3.2039,-0.8935,0.3455,0
5682521,0.6653,0.0961,-0.7397,0.0326,0.9429,-0.5268,0.0088,0
5682688,0.6836,0.0964,-0.7225,0.0371,0.9512,-0.4160,-0.1419,0
5682855,0.7095,0.0954,-0.6970,0.0418,-0.8830,0.2288,1.0039,0
5683021,0.7207,0.0947,-0.6853,0.0443,0.6650,-0.5868,-0.0351,0
5683188,0.7365,0.0931,-0.6683,0.0468,0.7026,-0.6716,0.2225,0
5683355,0.7603,0.0905,-0.6413,0.0505,2.7589,-0.5117,-0.4210,0
5683688,0.8286,0.0829,-0.5501,0.0627,2.6831,-0.5305,-2.3312,0
5683855,0.8680,0.0773,-0.4853,0.0708,1.5930,-0.7477,-3.2054,0
5684021,0.9057,0.0700,-0.4106,0.0789,0.4651,-0.9690,-2.8381,0
5684188,0.9347,0.0621,-0.3397,0.0838,-3.8547,-2.7118,1.7661,0
5684355,0.9512,0.0564,-0.2914,0.0844,-4.0610,-3.1446,2.2506,0
5684521,0.9600,0.0513,-0.2627,0.0816,-3.0309,-2.3643,2.0785,0
5684688,0.9662,0.0474,-0.2412,0.0774,-1.0411,-0.6855,0.8123,0
5684855,0.9702,0.0445,-0.2269,0.0720,-1.8662,-1.4251,2.0334,0
5685188,0.9685,0.0425,-0.2388,0.0570,-1.9817,-1.0434,3.0291,0
5685355,0.9611,0.0435,-0.2681,0.0495,-0.3886,-0.6893,2.1802,0
5685521,0.9494,0.0456,-0.3074,0.0445,-0.3851,-1.4003,1.2585,0
5685688,0.9318,0.0483,-0.3576,0.0402,-2.3961,-2.0799,1.3121,0
5685855,0.9033,0.0516,-0.4246,0.0340,-4.0065,-1.8755,1.0690,0
5686021,0.8601,0.0547,-0.5065,0.0258,-3.5461,-1.7406,-1.3171,0
5686188,0.8038,0.0563,-0.5920,0.0167,-2.4622,-1.6837,-4.8535,0
5686355,0.7403,0.0557,-0.6699,0.0081,-0.1513,-0.7610,-2.9316,0
5686521,0.6849,0.0554,-0.7265,0.0023,3.1408,0.6532,-1.7799,0
5686688,0.6498,0.0559,-0.7580,-0.0017,0.6033,2.1895,1.1296,0
5686855,0.6172,0.0548,-0.7849,-0.0045,-3.8313,1.0538,-0.9647,0
5687021,0.5775,0.0545,-0.8145,-0.0072,-1.6492,-0.8152,-1.6746,0
5687188,0.5380,0.0542,-0.8412,-0.0095,1.9563,-0.2600,0.7345,0
5687355,0.5253,0.0546,-0.8491,-0.0096,4.4683,0.1839,2.6244,0
5688188,0.6167,0.0587,-0.7850,0.0031,5.2968,0.8994,-0.0722,0
5688355,0.6888,0.0578,-0.7225,0.0101,5.7914,0.8763,-3.5244,0
5688522,0.7543,0.0560,-0.6539,0.0174,-1.4562,-1.1369,1.1810,0
5688688,0.8053,0.0536,-0.5899,0.0239,0.7961,-1.3364,-3.3838,0
5688855,0.8551,0.0500,-0.5152,0.0301,2.3291,-1.8069,-4.3747,0
5689022,0.9024,0.0454,-0.4270,0.0372,1.3692,-1.6729,-4.4754,0
5689355,0.9634,0.0274,-0.2634,0.0415,-7.3236,-2.2086,7.8463,0
5689522,0.9701,0.0218,-0.2391,0.0344,-5.0191,-2.7944,2.2256,0
5689688,0.9704,0.0195,-0.2395,0.0251,-1.5026,-1.2767,1.1904,0
5689855,0.9657,0.0204,-0.2581,0.0182,-0.5897,-0.9911,1.4970,0
5690022,0.9549,0.0239,-0.2957,0.0130,-2.0762,-1.4131,0.8976,0
5690188,0.9390,0.0278,-0.3428,0.0084,-1.8003,-0.4225,3.2317,0
5690355,0.9231,0.0280,-0.3836,0.0048,-3.1200,1.9503,0.3470,0
5690522,0.9009,0.0269,-0.4333,-0.0019,-5.1656,-0.1051,0.9191,0
5690688,0.8699,0.0251,-0.4924,-0.0092,-2.1155,-1.0904,-0.7320,0
5690855,0.8321,0.0235,-0.5539,-0.0143,-1.0463,-1.0707,-1.8704,0
5691022,0.7896,0.0231,-0.6129,-0.0167,-0.2285,-1.0337,-2.7349,0
5691188,0.7430,0.0244,-0.6686,-0.0167,-1.1958,-0.2820,-2.5962,0
5691522,0.6628,0.0271,-0.7482,-0.0160,0.3305,0.2820,-2.2558,0
5691688,0.6281,0.0272,-0.7774,-0.0165,0.0957,-0.8605,-0.9198,0
5691855,0.5958,0.0272,-0.8025,-0.0170,0.7345,-0.8808,-0.6753,0
5692022,0.5662,0.0269,-0.8236,-0.0176,1.7964,-0.7628,-0.0016,0
5692188,0.5472,0.0276,-0.8364,-0.0172,2.6704,-0.6634,1.2209,0
5692355,0.5430,0.0288,-0.8391,-0.0162,2.5610,0.0596,1.5775,0
5692522,0.5593,0.0303,-0.8283,-0.0142,4.4860,0.7400,3.2029,0
5692688,0.6128,0.0323,-0.7895,-0.0105,6.9361,0.5036,1.2276,0
5692855,0.6973,0.0354,-0.7159,-0.0031,7.7602,1.5728,-5.3360,0
5693022,0.7663,0.0379,-0.6413,0.0062,-2.2079,0.0378,1.1400,0
5693188,0.8216,0.0384,-0.5686,0.0154,1.1680,-0.9023,-3.6140,0
5693355,0.8702,0.0371,-0.4908,0.0230,0.2709,-1.9328,-4.0878,0
5693522,0.9110,0.0330,-0.4102,0.0277,-3.6048,-2.7449,-0.7330,0
5693688,0.9392,0.0245,-0.3413,0.0273,-5.4410,-0.6467,5.6187,0
5693855,0.9490,0.0187,-0.3142,0.0211,-3.4985,-2.6828,2.4575,0
5694022,0.9487,0.0166,-0.3154,0.0136,-0.1018,-2.7039,0.6932,0
5694188,0.9451,0.0168,-0.3263,0.0081,-1.9131,-0.9330,-2.4637,0
5694522,0.9490,0.0127,-0.3151,0.0026,-1.4223,0.8726,-0.3862,0
5694688,0.9534,0.0114,-0.3014,-0.0005,-0.9994,0.2712,0.4431,0
5694855,0.9574,0.0115,-0.2886,-0.0010,-0.1480,-0.8114,0.4818,0
5695022,0.9598,0.0115,-0.2806,-0.0013,-0.8501,-0.7890,0.9058,0
5695188,0.9607,0.0115,-0.2774,-0.0019,-1.2801,-0.5134,0.9790,0
5695355,0.9610,0.0113,-0.2762,-0.0029,-0.1984,-0.3988,0.2600,0
5695688,0.9656,0.0114,-0.2598,-0.0066,1.4917,-0.8361,-1.4987,0
5695855,0.9713,0.0122,-0.2372,-0.0120,1.5946,0.1766,-1.4933,0
5696022,0.9796,0.0117,-0.2001,-0.0116,1.4520,-0.0250,-2.7155,0
5696188,0.9891,0.0115,-0.1461,-0.0118,0.0041,-0.1952,-2.7301,0
5696355,0.9967,0.0115,-0.0799,-0.0127,-0.9898,-0.5853,-2.1298,0
5696522,0.9998,0.0114,-0.0023,-0.0136,-1.2543,-0.8946,-2.5447,0
5696688,0.9998,0.0120,0.0072,-0.0128,-0.9803,6.2359,-3.6538,0
5697188,0.9998,0.0118,0.0072,-0.0131,-0.0833,-0.4051,0.2288,0
5697355,0.9998,0.0118,0.0072,-0.0134,0.0387,-0.4049,0.1907,0
5697688,0.9998,0.0117,0.0072,-0.0139,0.0158,-0.4686,0.2436,0
5697855,0.9998,0.0116,0.0074,-0.0142,0.0992,-0.3231,0.2536,0
5698022,0.9998,0.0116,0.0076,-0.0144,-0.0541,-0.4324,0.1703,0
5698188,0.9998,0.0115,0.0077,-0.0146,0.0023,-0.4149,0.1674,0
5698355,0.9998,0.0115,0.0077,-0.0148,-0.0035,-0.4056,0.2388,0
5698522,0.9998,0.0115,0.0078,-0.0151,0.0263,-0.3892,0.1872,0
5698688,0.9998,0.0114,0.0078,-0.0153,0.0235,-0.4128,0.1757,0
5699188,0.9998,0.0113,0.0080,-0.0159,0.0327,-0.3853,0.1809,0
5699355,0.9998,0.0113,0.0081,-0.0161,0.0219,-0.4080,0.2556,0
5700188,0.9998,0.0111,0.0084,-0.0171,0.0276,-0.3785,0.1749,0
5700355,0.9998,0.0111,0.0084,-0.0173,0.0201,-0.4158,0.1825,0
5700522,0.9997,0.0111,0.0085,-0.0175,0.0334,-0.4067,0.2153,0
5700688,0.9997,0.0111,0.0085,-0.0177,0.0226,-0.3737,0.1828,0
5700855,0.9997,0.0110,0.0086,-0.0179,0.0221,-0.4028,0.1845,0
5701022,0.9997,0.0110,0.0086,-0.0181,0.0373,-0.3973,0.2041,0
5701355,0.9997,0.0109,0.0087,-0.0184,0.0111,-0.3806,0.1956,0
5701522,0.9997,0.0109,0.0088,-0.0186,0.0109,-0.3844,0.1966,0
5701688,0.9997,0.0109,0.0088,-0.0187,0.0137,-0.3911,0.1872,0
5702188,0.9997,0.0108,0.0089,-0.0192,0.0403,-0.3818,0.1845,0
5702355,0.9997,0.0107,0.0090,-0.0194,0.0349,-0.3753,0.1920,0
5702522,0.9997,0.0107,0.0090,-0.0195,0.0135,-0.3939,0.2019,0
5702855,0.9997,0.0107,0.0091,-0.0198,0.0512,-0.3833,0.1984,0
5703022,0.9997,0.0106,0.0091,-0.0200,0.0354,-0.3895,0.2155,0
5703188,0.9997,0.0106,0.0092,-0.0201,0.0497,-0.3991,0.2110,0
5703522,0.9997,0.0105,0.0093,-0.0203,0.0299,-0.3726,0.2053,0
5703688,0.9997,0.0105,0.0093,-0.0205,0.0394,-0.3848,0.1825,0
5703855,0.9997,0.0105,0.0093,-0.0206,0.0534,-0.3738,0.2082,0
5704355,0.9997,0.0104,0.0094,-0.0209,0.0267,-0.3792,0.1582,0
5704522,0.9997,0.0103,0.0094,-0.0211,0.0482,-0.3803,0.2247,0
5704689,0.9997,0.0103,0.0095,-0.0212,0.0257,-0.3791,0.1935,0
5705022,0.9997,0.0102,0.0095,-0.0214,0.0423,-0.3824,0.2046,0
5705189,0.9997,0.0102,0.0096,-0.0215,0.0423,-0.3874,0.2307,0
5705355,0.9997,0.0101,0.0096,-0.0216,0.0510,-0.3793,0.1978,0
5705522,0.9997,0.0101,0.0096,-0.0217,0.0430,-0.3800,0.2164,0
5705689,0.9997,0.0101,0.0096,-0.0218,0.0380,-0.3617,0.2204,0
5705855,0.9997,0.0100,0.0097,-0.0219,0.0289,-0.3810,0.1871,0
5706522,0.9997,0.0099,0.0098,-0.0224,0.0329,-0.3800,0.2231,0
5706689,0.9997,0.0099,0.0098,-0.0225,0.0217,-0.3775,0.2031,0
5706855,0.9996,0.0098,0.0098,-0.0226,0.0461,-0.3406,0.1878,0
5707022,0.9996,0.0098,0.0098,-0.0226,0.0511,-0.3704,0.2013,0
5707189,0.9996,0.0098,0.0099,-0.0227,0.0561,-0.4034,0.2103,0
5707689,0.9996,0.0096,0.0099,-0.0230,0.0256,-0.3676,0.2287,0
5707855,0.9996,0.0096,0.0100,-0.0230,0.0290,-0.3838,0.1747,0
5708522,0.9996,0.0095,0.0100,-0.0234,0.0472,-0.3760,0.1846,0
5708689,0.9996,0.0094,0.0100,-0.0235,0.0584,-0.3494,0.2409,0
5708855,0.9996,0.0094,0.0100,-0.0235,0.0528,-0.3538,0.1903,0
5710022,0.9996,0.0092,0.0101,-0.0240,0.0461,-0.3724,0.1775,0
5710689,0.9996,0.0090,0.0101,-0.0243,0.0336,-0.3658,0.1788,0
5710855,0.9996,0.0090,0.0102,-0.0244,0.0485,-0.3446,0.2040,0
5711189,0.9996,0.0089,0.0102,-0.0245,0.0682,-0.3575,0.1929,0
5711855,0.9996,0.0087,0.0102,-0.0247,0.0453,-0.3442,0.2283,0
5712022,0.9996,0.0087,0.0102,-0.0248,0.0442,-0.3480,0.2041,0
5712189,0.9996,0.0086,0.0102,-0.0248,0.0606,-0.3715,0.1954,0
5712355,0.9996,0.0086,0.0102,-0.0249,0.0696,-0.3599,0.2003,0
5712522,0.9996,0.0086,0.0102,-0.0249,0.0701,-0.3562,0.1821,0
5712689,0.9996,0.0085,0.0102,-0.0250,0.0617,-0.3405,0.2175,0
5712855,0.9996,0.0085,0.0102,-0.0250,0.0438,-0.3560,0.2093,0
5713022,0.9996,0.0084,0.0102,-0.0251,0.0564,-0.3504,0.1960,0
5713355,0.9996,0.0084,0.0102,-0.0252,0.0620,-0.3701,0.1946,0
5713522,0.9996,0.0083,0.0102,-0.0252,0.0551,-0.3575,0.2165,0
5714022,0.9996,0.0082,0.0102,-0.0254,0.0326,-0.3631,0.1810,0
5714189,0.9996,0.0081,0.0103,-0.0254,0.1934,-0.3508,0.2249,0
5714355,0.9996,0.0081,0.0102,-0.0255,0.0175,-0.3636,0.1719,0
5714522,0.9996,0.0081,0.0102,-0.0255,0.0148,-0.3785,0.2576,0
5714689,0.9996,0.0080,0.0102,-0.0256,0.0576,-0.2850,0.1614,0
5714855,0.9996,0.0080,0.0102,-0.0256,0.0041,-0.3152,0.1714,0
5715022,0.9996,0.0079,0.0102,-0.0257,0.0174,-0.4099,0.2261,0
5715189,0.9996,0.0079,0.0102,-0.0257,0.1371,-0.3582,0.2007,0
5716355,0.9996,0.0076,0.0102,-0.0260,0.1273,-0.3253,0.1867,0
5716522,0.9996,0.0076,0.0102,-0.0260,0.0490,-0.2898,0.2258,0
5716689,0.9996,0.0075,0.0103,-0.0261,-0.0333,-0.3126,0.1916,0
5717022,0.9996,0.0075,0.0103,-0.0261,0.0933,-0.3346,0.2042,0
5717189,0.9996,0.0074,0.0102,-0.0262,0.0964,-0.3205,0.2266,0
5717355,0.9996,0.0074,0.0102,-0.0262,0.0657,-0.3337,0.1649,0
5717855,0.9996,0.0072,0.0102,-0.0263,0.0129,-0.2904,0.1813,0
5718022,0.9996,0.0072,0.0102,-0.0263,0.0993,-0.3136,0.1896,0
5718189,0.9996,0.0072,0.0102,-0.0264,0.0895,-0.3656,0.2317,0
5718522,0.9996,0.0071,0.0102,-0.0265,0.0308,-0.2943,0.1657,0
5718689,0.9996,0.0070,0.0102,-0.0265,0.0490,-0.2910,0.2177,0
5718855,0.9996,0.0070,0.0102,-0.0265,0.0494,-0.3245,0.2201,0
5719022,0.9996,0.0070,0.0102,-0.0266,0.0340,-0.3301,0.1731,0
5719189,0.9996,0.0069,0.0102,-0.0266,0.0779,-0.3437,0.1705,0
5719355,0.9996,0.0069,0.0102,-0.0267,0.0908,-0.3467,0.2288,0
5719689,0.9996,0.0068,0.0102,-0.0268,0.0185,-0.2796,0.1799,0
5719855,0.9996,0.0068,0.0101,-0.0268,0.0297,-0.2975,0.1564,0
5720022,0.9996,0.0067,0.0101,-0.0268,0.0696,-0.3575,0.1888,0
5720189,0.9996,0.0067,0.0101,-0.0268,0.1075,-0.3390,0.2464,0
5720355,0.9996,0.0066,0.0101,-0.0268,0.0964,-0.2716,0.2171,0
5720522,0.9996,0.0066,0.0101,-0.0269,0.0388,-0.2781,0.1683,0
5720689,0.9996,0.0066,0.0101,-0.0269,-0.0298,-0.3000,0.1987,0
5720856,0.9996,0.0065,0.0101,-0.0270,0.0266,-0.3038,0.2044,0
5721022,0.9996,0.0065,0.0101,-0.0270,0.1048,-0.3171,0.1910,0
