PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
229, 1293161756, 0.8822908, 0.02653696, -0.45887226, -0.101473495, 0.16817088, 0.04409649, 0.09989929, 0
230, 1293178423, 0.8825908, 0.026862271, -0.4582889, -0.10141563, 0.12891065, 0.067407385, 0.12197971, 0
231, 1293195090, 0.8828216, 0.027222525, -0.4578633, -0.10123109, 0.14918372, 0.005891899, 0.107266426, 0
232, 1293211757, 0.883005, 0.02767845, -0.45755392, -0.10090666, 0.1559213, 0.018245991, 0.104613304, 0
233, 1293228424, 0.8831532, 0.028173504, -0.45733154, -0.10048006, 0.1564908, 0.027989564, 0.18742657, 0
234, 1293245091, 0.8833193, 0.028679525, -0.45708126, -0.100015454, 0.19349383, 0.02118995, 0.19251156, 0
235, 1293261758, 0.8835411, 0.029218316, -0.4567117, -0.09958871, 0.24919325, 0.028141916, 0.15991688, 0
236, 1293278425, 0.88380784, 0.029770125, -0.45623162, -0.099258415, 0.24798897, 0.027729549, 0.21714115, 0
237, 1293295092, 0.88412637, 0.030243471, -0.45566127, -0.09889793, 0.32013494, -0.06700921, 0.22910118, 0
238, 1293311759, 0.88450146, 0.030935658, -0.4550001, -0.0983724, 0.25175425, -0.09512608, 0.2638731, 0
239, 1293328426, 0.88479203, 0.031624325, -0.45451206, -0.09779363, 0.22471054, -0.018316733, 0.24446869, 0
240, 1293345093, 0.88514745, 0.03249335, -0.45389694, -0.09714712, 0.10541676, 0.038135737, 0.20964146, 0
241, 1293361760, 0.8855919, 0.033313744, -0.45310506, -0.09651328, 0.1308807, 0.076622926, 0.057006836, 0
242, 1293378427, 0.88595676, 0.034092255, -0.45245272, -0.095952235, 0.19038118, 0.01769914, 0.17404842, 0
243, 1293395094, 0.886277, 0.03482732, -0.4518825, -0.095416695, 0.22528943, -0.10911143, 0.19794846, 0
244, 1293411761, 0.88645464, 0.03595862, -0.45161808, -0.09459302, 0.27632058, -0.12083454, 0.053358078, 0
245, 1293428428, 0.88664216, 0.037034236, -0.451387, -0.09351766, 0.1639244, 0.07625359, 0.054689407, 0
246, 1293445095, 0.88668907, 0.037905484, -0.45140013, -0.092659436, 0.19237804, -0.005515308, 0.07662201, 0
247, 1293461762, 0.8868726, 0.038402922, -0.45113376, -0.09199183, 0.09539577, 0.07586686, 0.22581482, 0
248, 1293478429, 0.887144, 0.038899463, -0.4506707, -0.09143238, 0.1263948, 0.035338543, 0.19394302, 0
249, 1293495096, 0.88750535, 0.03904149, -0.45003057, -0.091017246, 0.2600086, 0.050270524, 0.16108513, 0
250, 1293511763, 0.88773024, 0.03911016, -0.44962463, -0.09079993, 0.23827867, -0.05998612, 0.30342484, 0
251, 1293528430, 0.88793004, 0.03938958, -0.44929847, -0.090340346, 0.24629563, -0.041431952, 0.22652245, 0
252, 1293545097, 0.88815695, 0.039651677, -0.4489161, -0.08989447, 0.18671155, 0.08671403, 0.09777832, 0
253, 1293561764, 0.88839334, 0.039843462, -0.4485223, -0.08943878, 0.17334414, -0.015149931, 0.15377617, 0
254, 1293578431, 0.88856477, 0.039954245, -0.44827953, -0.088901795, 0.097049326, -0.09417055, 0.22099781, 0
255, 1293595098, 0.8887382, 0.040129714, -0.44804054, -0.0882937, 0.021885047, 0.080667086, 0.18135738, 0
256, 1293611765, 0.88894784, 0.0402721, -0.44774756, -0.08759941, 0.04138208, 0.16698307, 0.02946186, 0
257, 1293628432, 0.88929886, 0.04017882, -0.44715825, -0.087089695, 0.2823532, -0.03395419, -0.042832375, 0
258, 1293645099, 0.8896879, 0.04010603, -0.44649595, -0.086546525, 0.4088575, -0.17865627, 0.19990826, 0
259, 1293661766, 0.89010626, 0.039775092, -0.4457332, -0.08632878, 0.5312103, -0.15848513, 0.28943253, 0
260, 1293678433, 0.89046025, 0.039783046, -0.44510108, -0.085935816, 0.55726963, -0.1596207, 0.31216717, 0
261, 1293695100, 0.8909088, 0.03974054, -0.4442603, -0.085656285, 0.3479471, -0.029236948, 0.39078903, 0
262, 1293711767, 0.89141923, 0.039732806, -0.44327298, -0.085465, 0.21397565, -0.039166093, 0.22816086, 0
263, 1293728434, 0.89185494, 0.03982403, -0.44244522, -0.08516549, 0.2157964, -0.0450097, 0.08445358, 0
264, 1293745101, 0.89214754, 0.04002034, -0.44187665, -0.084958866, 0.21788758, -0.09156397, 0.08756828, 0
265, 1293761768, 0.89239573, 0.040348694, -0.44140208, -0.08466269, 0.19368963, -0.033362914, 0.1966753, 0
266, 1293778435, 0.8926203, 0.04063153, -0.44094098, -0.08456505, 0.1986154, -0.009822975, 0.21940327, 0
267, 1293795102, 0.89279515, 0.041097272, -0.44059825, -0.08427949, 0.18357924, -0.03927994, 0.22077942, 0
268, 1293811769, 0.8929087, 0.041570734, -0.44038063, -0.08397977, 0.20288137, -1.096331E-4, 0.17437744, 0
269, 1293828436, 0.89304924, 0.041910328, -0.44012797, -0.08364031, 0.16276303, 0.0028626702, 0.19527721, 0
270, 1293845103, 0.8931306, 0.042141072, -0.43998408, -0.08341338, 0.2175929, -0.013719799, 0.16662788, 0
271, 1293861770, 0.89314884, 0.04239076, -0.4399594, -0.08322009, 0.16271073, 0.018685292, 0.22744656, 0
272, 1293878437, 0.89321226, 0.042755358, -0.43987525, -0.082798004, 0.11430676, 0.0039350013, 0.19165993, 0
273, 1293895104, 0.89329994, 0.042993933, -0.43975654, -0.082356855, 0.17996056, 0.02845535, 0.07236767, 0
274, 1293911771, 0.8933139, 0.043435495, -0.43978056, -0.081845626, 0.14805141, 0.0015244143, 0.1455965, 0
275, 1293928438, 0.89335036, 0.043825623, -0.43976238, -0.08133522, 0.1720625, -0.04484905, 0.19280052, 0
276, 1293945105, 0.89345, 0.0440034, -0.43962854, -0.08086823, 0.1295633, 0.07303143, 0.21063519, 0
277, 1293961772, 0.89351124, 0.04420075, -0.4395669, -0.08041716, 0.1459401, 0.06595507, 0.15609646, 0
278, 1293978439, 0.8934963, 0.044488136, -0.43964124, -0.08001677, 0.13432279, -0.06756118, 0.1558199, 0
279, 1293995106, 0.8934881, 0.04497043, -0.43974367, -0.07927317, 0.13379575, -0.054054234, 0.19300175, 0
280, 1294011773, 0.89353323, 0.04506693, -0.4397295, -0.07878607, 0.14371659, 0.07347994, 0.14516068, 0
281, 1294028440, 0.89355063, 0.045251295, -0.43977585, -0.07822211, 0.15736742, 0.038618263, 0.18518066, 0
282, 1294045107, 0.8935365, 0.045484103, -0.43986705, -0.07773483, 0.1268825, -0.027178952, 0.23802757, 0
283, 1294061774, 0.89358974, 0.045546375, -0.4398366, -0.07726016, 0.13313818, -0.042005405, 0.2411604, 0
284, 1294078441, 0.8936553, 0.04581445, -0.43980426, -0.076521635, 0.12672871, -0.064458735, 0.18193531, 0
285, 1294095108, 0.89362437, 0.045913443, -0.43988854, -0.076336995, 0.13110957, -0.0076260385, 0.20657444, 0
286, 1294111775, 0.8936609, 0.046150565, -0.4398739, -0.075851396, 0.08126439, 0.061380066, 0.205657, 0
287, 1294128442, 0.8937438, 0.046176005, -0.4397698, -0.07546222, 0.1864621, -0.040515326, 0.124326706, 0
288, 1294145109, 0.8937708, 0.046428327, -0.4398026, -0.07479348, 0.18866639, -0.056908187, 0.15568924, 0
289, 1294161776, 0.89369076, 0.046723254, -0.44003066, -0.07422094, 0.29331294, -0.076702885, 0.083226204, 0
290, 1294178443, 0.8935797, 0.047072783, -0.44030765, -0.07369253, 0.15438767, 0.026275137, 0.20515633, 0
291, 1294195110, 0.89353377, 0.046924353, -0.4404605, -0.07343073, 0.032922566, 0.03874762, 0.2670536, 0
292, 1294211777, 0.89349675, 0.046810236, -0.44060096, -0.07311052, 0.08253931, -0.051879536, 0.20992374, 0
293, 1294228444, 0.8934518, 0.046737835, -0.44075143, -0.07279968, 0.15838128, -0.019468425, 0.16109276, 0
294, 1294245111, 0.8933355, 0.04668169, -0.44102854, -0.07258387, 0.16777419, -0.008706947, 0.15242767, 0
295, 1294261778, 0.89322126, 0.04674369, -0.44130406, -0.072271846, 0.21244459, -0.0013903345, 0.1767273, 0
296, 1294278445, 0.8930612, 0.046606198, -0.44167897, -0.07205018, 0.17279518, 1.2089257E-4, 0.14024162, 0
297, 1294295112, 0.8928996, 0.046402767, -0.4420526, -0.071893334, 0.20990683, -0.043011352, 0.20396328, 0
298, 1294311779, 0.8927302, 0.046233702, -0.44245017, -0.07166096, 0.2745897, -0.0722186, 0.1848526, 0
299, 1294328446, 0.8924341, 0.04604808, -0.4430835, -0.07155665, 0.22545841, -0.094432995, 0.16341305, 0
300, 1294345113, 0.8921937, 0.04600813, -0.44362253, -0.071237355, 0.15680149, -0.112146884, 0.21990585, 0
301, 1294361780, 0.8919568, 0.046123885, -0.4441622, -0.07076545, 0.10567648, -0.049433943, 0.10311031, 0
302, 1294378447, 0.891736, 0.04624933, -0.44467154, -0.070264086, 0.12314446, 0.023617832, 0.14931679, 0
303, 1294395114, 0.8916227, 0.04637233, -0.44497502, -0.069699846, 0.29282522, -0.045945518, 0.27975845, 0
304, 1294411781, 0.8914871, 0.046302862, -0.44532305, -0.06925562, 0.3524312, -0.15387084, 0.17235565, 0
305, 1294428448, 0.8912652, 0.0463792, -0.44579667, -0.06901184, 0.16738439, -0.0133984005, 0.30934334, 0
306, 1294445115, 0.89103734, 0.046140134, -0.4462937, -0.06890246, 0.016269956, 0.04630096, 0.24146366, 0
307, 1294461782, 0.8908137, 0.04611925, -0.44680104, -0.068519324, 0.023078607, -0.020871975, 0.05195141, 0
308, 1294478449, 0.8905203, 0.046241645, -0.44742346, -0.068188004, 0.16665976, -0.06944243, 0.096159935, 0
309, 1294495116, 0.89020604, 0.04609719, -0.44809687, -0.06796679, 0.20722243, -0.0048944587, 0.1411047, 0
310, 1294511783, 0.88987845, 0.045953117, -0.44881126, -0.067640714, 0.25799626, -0.06341562, 0.23222923, 0
311, 1294528450, 0.88953394, 0.045833446, -0.44956508, -0.06724575, 0.10807969, -0.061976846, 0.17200565, 0
312, 1294545117, 0.88922197, 0.045903035, -0.45025313, -0.0667202, 0.07698502, -0.01639163, 0.12392235, 0
313, 1294561784, 0.88891345, 0.04578179, -0.45094347, -0.06624866, 0.12957671, 0.038473815, 0.1356554, 0
314, 1294578451, 0.88860494, 0.045604456, -0.4516172, -0.06592283, 0.25878376, -0.08848794, 0.15903378, 0
315, 1294595118, 0.8883885, 0.0454158, -0.45214182, -0.06537031, 0.264043, -0.11220313, 0.23235321, 0
316, 1294611785, 0.888143, 0.045250643, -0.45269695, -0.06497855, 0.2471879, -0.090854526, 0.2875023, 0
317, 1294628452, 0.8879507, 0.04527598, -0.45315343, -0.06440395, 0.16238216, -0.06713508, 0.2923956, 0
318, 1294645119, 0.88773495, 0.04539511, -0.45366493, -0.063691, 0.084191516, 0.042317204, 0.14592266, 0
319, 1294661786, 0.8875341, 0.04536313, -0.45413578, -0.06315261, 0.1394779, 0.028777936, 0.1262312, 0
320, 1294678453, 0.88731205, 0.045407746, -0.4546334, -0.06265701, 0.243069, -0.12252558, 0.18157673, 0
321, 1294695120, 0.88709253, 0.045331284, -0.45510218, -0.062416993, 0.25913242, -0.18065512, 0.24531937, 0
322, 1294711787, 0.8870014, 0.0452702, -0.45534226, -0.0620021, 0.22729166, -0.058824923, 0.18555164, 0
323, 1294728454, 0.8867796, 0.045138422, -0.4558307, -0.061683632, 0.17338258, -0.04161015, 0.15270042, 0
324, 1294745121, 0.88657624, 0.045385513, -0.45628852, -0.061036356, 0.14516899, -0.06780766, 0.20561886, 0
325, 1294761788, 0.8864515, 0.045699194, -0.45655894, -0.0605921, 0.23036228, -0.014789321, 0.21802044, 0
326, 1294778455, 0.8862949, 0.046058584, -0.4568965, -0.060063254, 0.19586799, -0.042359475, 0.27114296, 0
327, 1294795122, 0.886221, 0.046638332, -0.45707124, -0.059373744, 0.2266627, -0.08042932, 0.08957672, 0
328, 1294811789, 0.88612485, 0.04740928, -0.45726755, -0.058681656, 0.19085145, -0.075335376, 0.02767849, 0
329, 1294828456, 0.8858279, 0.048392396, -0.45792732, -0.057201445, 0.19026093, -0.0758394, 0.13421726, 0
330, 1294845123, 0.8855701, 0.049231894, -0.4584985, -0.055880673, 0.1646995, -0.029369153, 0.35785294, 0
331, 1294861790, 0.88548607, 0.049660146, -0.45867574, -0.055381954, 0.1344645, 0.01353357, 0.4248991, 0
332, 1294878457, 0.8854603, 0.050101846, -0.45873776, -0.05487749, 0.20669852, -0.09138408, 0.21711159, 0
333, 1294895124, 0.88547426, 0.050561577, -0.45872557, -0.054330014, 0.24065506, -0.09650398, 0.16724014, 0
334, 1294911791, 0.8854197, 0.051200114, -0.45883954, -0.05365645, 0.18453811, -0.10876909, 0.15995884, 0
335, 1294928458, 0.8855225, 0.051576894, -0.45865685, -0.053157076, 0.10819815, 0.011326966, 0.1962595, 0
336, 1294945125, 0.8856642, 0.0518785, -0.45840308, -0.052688573, 0.14079796, -0.050572153, 0.22042179, 0
337, 1294961792, 0.8857644, 0.05218, -0.45822313, -0.05227013, 0.0690664, -0.061241936, 0.22350311, 0
338, 1294978459, 0.8858717, 0.0525643, -0.45803747, -0.05168967, 0.07940074, 0.03475906, 0.11063862, 0
339, 1294995126, 0.8859936, 0.052958027, -0.4578347, -0.05099359, 0.107650995, -0.01850162, 0.17364693, 0
340, 1295011793, 0.8861122, 0.053006127, -0.4576634, -0.050416045, 0.10086827, -0.03131548, 0.16053104, 0
341, 1295028460, 0.8862227, 0.052952666, -0.45750847, -0.049932726, 0.19892295, -0.102689594, 0.11238003, 0
342, 1295045127, 0.8862733, 0.05288124, -0.45747814, -0.049387638, 0.21541373, -0.098808095, 0.18844128, 0
343, 1295061794, 0.88632023, 0.052899532, -0.45744425, -0.048833594, 0.19620235, -0.108650096, 0.23302078, 0
344, 1295078461, 0.8863852, 0.052888352, -0.45733497, -0.048690975, 0.47031462, -0.2265705, 0.20215988, 0
345, 1295095128, 0.88677883, 0.053453803, -0.45659605, -0.04783181, 0.3844512, -0.07255527, 0.6894493, 0
346, 1295111795, 0.88754386, 0.05343298, -0.45508292, -0.048086613, 0.05980134, 0.3390428, 0.24164104, 0
347, 1295128462, 0.8880533, 0.053382322, -0.45404142, -0.048580498, 0.40554413, -0.4763109, -0.070643425, 0
348, 1295145129, 0.8881486, 0.054467726, -0.45377558, -0.048117135, 0.009617316, -0.32516405, 0.46390057, 0
349, 1295161796, 0.88830006, 0.055373535, -0.4534615, -0.04723819, 0.06778164, -0.11040512, -0.12980366, 0
350, 1295178463, 0.88811255, 0.05689231, -0.4537101, -0.04656852, -0.11027154, 0.07578252, -0.099645615, 0
351, 1295195130, 0.8878347, 0.05843741, -0.45415244, -0.04563237, -0.032345455, -0.15391758, -0.06716728, 0
352, 1295211797, 0.8875765, 0.059544396, -0.4546055, -0.044702753, 0.20476782, -0.09533286, 0.0041685104, 0
353, 1295228464, 0.8872721, 0.060774837, -0.45513162, -0.04372421, 0.25859287, -0.20889491, 0.16990852, 0
354, 1295245131, 0.8870989, 0.061491754, -0.4554183, -0.04325094, 0.415195, -0.25681573, 0.29223728, 0
355, 1295261798, 0.8868582, 0.062344637, -0.45585218, -0.04238744, 0.20207717, -0.07166392, 0.40911865, 0
356, 1295278465, 0.8868137, 0.06276584, -0.45592675, -0.041887723, 0.061200976, 0.07345756, 0.38600254, 0
357, 1295295132, 0.88676524, 0.06320543, -0.45599914, -0.041464537, 0.019093817, -0.03254413, 0.16670513, 0
358, 1295311799, 0.88666666, 0.063640006, -0.45618036, -0.04091022, 0.07191529, -0.04976298, 0.0061330795, 0
359, 1295328466, 0.88654053, 0.06353523, -0.45645022, -0.04079873, 0.24940872, -0.06294091, -0.04027176, 0
360, 1295345133, 0.88633704, 0.06326014, -0.45689633, -0.040650282, 0.32286537, -0.050545696, 0.19327164, 0
361, 1295361800, 0.886172, 0.06285253, -0.45727214, -0.04065692, 0.3234058, -0.057324536, 0.27299023, 0
362, 1295378467, 0.8859141, 0.062296726, -0.4578235, -0.040926255, 0.21918216, 0.007509756, 0.21808052, 0
363, 1295395134, 0.8856129, 0.06205796, -0.45843497, -0.040960595, 0.15596555, 0.077158794, 0.22129631, 0
364, 1295411801, 0.88535625, 0.06191679, -0.45894536, -0.04100588, 0.18309198, 0.018486058, 0.24074173, 0
365, 1295428468, 0.88522893, 0.061835695, -0.45919293, -0.0411107, 0.28456372, -0.060609058, 0.1301527, 0
366, 1295445135, 0.8851537, 0.06171256, -0.45931953, -0.041499548, 0.19769184, -0.0665302, 0.2658968, 0
367, 1295461802, 0.885132, 0.06181961, -0.4593398, -0.041576356, 0.07081337, -0.039387703, 0.23404217, 0
368, 1295478469, 0.8850883, 0.06190076, -0.45938644, -0.04186984, 0.06227652, 0.054305825, 0.16080093, 0
369, 1295495136, 0.8850139, 0.062254976, -0.45947704, -0.041924976, 0.010747844, -0.024761828, 0.18214417, 0
370, 1295511803, 0.88497496, 0.06288875, -0.45948255, -0.041738153, 0.069613405, 0.035586014, 0.19848537, 0
371, 1295528470, 0.88499326, 0.06334229, -0.45939264, -0.041653797, 0.16093916, 0.049750492, 0.20954418, 0
372, 1295545137, 0.8849527, 0.06397784, -0.45940015, -0.041459143, 0.11491829, -0.06063834, 0.25538063, 0
373, 1295561804, 0.8848724, 0.064772904, -0.45946637, -0.04121036, 0.10016376, -0.093431324, 0.1798439, 0
374, 1295578471, 0.8848395, 0.065518044, -0.45944068, -0.04102543, 0.084632285, 0.011460766, 0.15997505, 0
375, 1295595138, 0.88483304, 0.06644273, -0.4593659, -0.04050909, 0.12530985, -0.079600565, 0.17195797, 0
376, 1295611805, 0.8848539, 0.0672933, -0.45923808, -0.040095657, 0.10840066, -0.10259776, 0.19342232, 0
377, 1295628472, 0.8849991, 0.06820408, -0.45885155, -0.03977433, 0.11930853, -0.080190584, 0.20088863, 0
378, 1295645139, 0.8851067, 0.06928312, -0.45853826, -0.039125014, 0.21587865, -0.06831397, 0.14856815, 0
379, 1295661806, 0.8850839, 0.07055715, -0.45844558, -0.03843967, 0.15209207, -0.069612995, 0.13161087, 0
380, 1295678473, 0.8850189, 0.072011285, -0.4584382, -0.037316844, 0.017139867, 9.2400255E-4, 0.16681576, 0
381, 1295695140, 0.8851139, 0.07295217, -0.4581364, -0.036940634, 0.019357117, 0.0010970575, 0.20011044, 0
382, 1295711807, 0.8852936, 0.07368459, -0.4577, -0.036587287, 0.23514144, -0.19294739, 0.14299774, 0
383, 1295728474, 0.885459, 0.07447025, -0.45729312, -0.036078393, 0.18668205, -0.1572981, 0.21216583, 0
384, 1295745141, 0.8856575, 0.07524589, -0.45682126, -0.03556986, 0.2541262, -0.09664667, 0.16405773, 0
385, 1295761808, 0.8857878, 0.076311804, -0.45642486, -0.035144955, 0.1767071, -0.08985461, 0.2551613, 0
386, 1295778475, 0.8859756, 0.07693636, -0.4559897, -0.034690976, 0.110403776, -0.08491223, 0.19699383, 0
387, 1295795142, 0.8862831, 0.07770483, -0.45529333, -0.034269173, 0.20621529, -0.14562406, 0.06436348, 0
388, 1295811809, 0.8865262, 0.07844416, -0.45472923, -0.033779904, 0.29965085, -0.13034728, 0.14301491, 0
389, 1295828476, 0.8868943, 0.079029, -0.45394474, -0.03330662, 0.25485706, -0.1514673, 0.28686142, 0
390, 1295845143, 0.88718593, 0.07977908, -0.45327982, -0.032800816, 0.29662234, -0.2423773, 0.22514153, 0
391, 1295861810, 0.88754237, 0.08095743, -0.45246673, -0.031472124, 0.11935234, -0.10760523, 0.12428284, 0
392, 1295878477, 0.887821, 0.081634246, -0.4518263, -0.03106281, 0.022479592, 0.0049318695, 0.13765526, 0
393, 1295895144, 0.88823515, 0.08203001, -0.45096833, -0.030644868, 0.18163423, -0.013111829, 0.11900616, 0
394, 1295911811, 0.8884181, 0.08235652, -0.45057955, -0.030182717, 0.23024383, -0.20091021, 0.15099525, 0
395, 1295928478, 0.88856584, 0.08315932, -0.45021188, -0.029096374, 0.06717056, -0.12915339, 0.13357258, 0
396, 1295945145, 0.8887109, 0.0833971, -0.4499001, -0.028807733, 0.106831595, -0.031458665, 0.14387321, 0
397, 1295961812, 0.8888174, 0.08381586, -0.4496462, -0.02825916, 0.1019912, -0.022224005, 0.19990063, 0
398, 1295978479, 0.88893604, 0.08406054, -0.44939262, -0.02782985, 0.19122249, -0.11915738, 0.20933819, 0
399, 1295995146, 0.88912785, 0.084155165, -0.4490349, -0.027188955, 0.23853794, -0.13806233, 0.19332409, 0
400, 1296011813, 0.88924867, 0.084505305, -0.4487645, -0.026610568, 0.28502908, -0.14638652, 0.1695013, 0
401, 1296028480, 0.8894643, 0.08464499, -0.44834307, -0.02605887, 0.28938714, -0.09027923, 0.07252598, 0
402, 1296045147, 0.889576, 0.0848402, -0.44810876, -0.025638228, 0.14682655, -0.07688622, 0.13409424, 0
403, 1296061814, 0.88967097, 0.084953554, -0.4479216, -0.025239322, 0.1201704, -0.078184724, 0.2327671, 0
404, 1296078481, 0.88982993, 0.08482773, -0.44763997, -0.025048887, 0.21415626, -0.12596168, 0.12568474, 0
405, 1296095148, 0.8899367, 0.08491182, -0.44743454, -0.024638036, 0.18531147, -0.059440475, 0.22746563, 0
406, 1296111815, 0.8900401, 0.0849069, -0.44724992, -0.024264993, 0.17646796, -0.079628, 0.21951866, 0
407, 1296128482, 0.89007956, 0.08510087, -0.44716266, -0.023739235, 0.10757679, -0.0797335, 0.20053673, 0
408, 1296145149, 0.89019716, 0.08557365, -0.4468961, -0.022628492, 0.083691746, -0.07336142, 0.2326107, 0
409, 1296161816, 0.89038885, 0.085272916, -0.4465813, -0.02244048, 0.09448027, -0.08136341, 0.21282482, 0
410, 1296178483, 0.89048976, 0.08495401, -0.44643837, -0.02248069, 0.089123555, -0.079073966, 0.0539093, 0
411, 1296195150, 0.89057344, 0.08472496, -0.44632706, -0.022249265, 0.11173546, -0.06462316, 0.056129456, 0
412, 1296211817, 0.8906999, 0.08463666, -0.4461066, -0.021929694, 0.20568556, -0.14742719, 0.053786278, 0
413, 1296228484, 0.8909669, 0.084369995, -0.44563773, -0.02164426, 0.36128813, -0.21784034, 0.14325428, 0
414, 1296245151, 0.89149547, 0.08394767, -0.4446653, -0.021523932, 0.39263538, -0.098365925, 0.27046585, 0
415, 1296261818, 0.8918337, 0.08373051, -0.4440367, -0.021338576, 0.29872283, -0.090649314, 0.26734734, 0
416, 1296278485, 0.89220935, 0.083535634, -0.4433249, -0.021204302, 0.22732966, -0.077754796, 0.2583561, 0
417, 1296295152, 0.8926036, 0.08346623, -0.4425368, -0.021344673, 0.2874685, -0.16934003, 0.20716095, 0
418, 1296311819, 0.89295864, 0.08332862, -0.44184428, -0.021373788, 0.2610591, -0.08571269, 0.13372707, 0
419, 1296328486, 0.8930547, 0.08376043, -0.44157463, -0.021238813, 0.44728965, -0.18630794, 0.13778973, 0
420, 1296345153, 0.8927083, 0.08483193, -0.44209805, -0.020657238, 0.46013406, -0.34629226, 0.18645859, 0
421, 1296361820, 0.891969, 0.08639599, -0.44335133, -0.019203816, 0.16712645, -0.22048955, 0.45891285, 0
422, 1296378487, 0.8915391, 0.087501414, -0.44403976, -0.01823224, -0.02778579, 0.042473663, 0.30093956, 0
423, 1296395154, 0.8910919, 0.0884276, -0.44475624, -0.018152116, -0.0055766483, 0.059725903, 0.17695332, 0
424, 1296411821, 0.8907576, 0.08952, -0.44523326, -0.01751064, -0.24995543, 0.114647284, 0.28740215, 0
425, 1296428488, 0.8906092, 0.090132646, -0.44541848, -0.017198766, -0.11044222, 0.079936616, 0.17314816, 0
426, 1296445155, 0.8904846, 0.09048785, -0.44560695, -0.016907325, 0.098555356, -0.07034891, 0.05057907, 0
427, 1296461822, 0.8902957, 0.09103319, -0.4458929, -0.016369453, 0.07113389, -0.07897439, 0.16626167, 0
428, 1296478489, 0.89033276, 0.09107692, -0.44581833, -0.016146157, 0.015087125, -0.043094918, 0.24277878, 0
429, 1296495156, 0.8905363, 0.090821736, -0.4454705, -0.015958473, 0.11205062, -0.08493118, 0.12566376, 0
430, 1296511823, 0.89063984, 0.090583906, -0.4453226, -0.015653923, 0.045240812, -0.10929197, 0.13285828, 0
431, 1296528490, 0.89072484, 0.09052668, -0.44518226, -0.015135599, 0.086149685, -0.09360681, 0.10656166, 0
432, 1296545157, 0.89080817, 0.09044197, -0.4450461, -0.014734898, 0.13435051, -0.07758856, 0.16105461, 0
433, 1296561824, 0.89093614, 0.0902391, -0.4448435, -0.014355911, 0.16361104, -0.035676524, 0.15627384, 0
434, 1296578491, 0.89095455, 0.09017835, -0.4448336, -0.013893744, 0.06945442, -0.16990091, 0.15694237, 0
435, 1296595158, 0.8909308, 0.090203606, -0.44489795, -0.013170026, 0.09664879, -0.10552287, 0.12747288, 0
436, 1296611825, 0.89079785, 0.09027263, -0.4451682, -0.012545509, 0.14003131, -0.07654877, 0.07554245, 0
437, 1296628492, 0.8905563, 0.09028122, -0.44566804, -0.011868022, 0.072245196, -0.06005877, 0.153018, 0
438, 1296645159, 0.89030355, 0.09051086, -0.44615212, -0.010855626, 0.062045854, -0.14734158, 0.1679802, 0
439, 1296661826, 0.89011544, 0.09054053, -0.4465322, -0.010388352, 0.13008991, -0.17935131, 0.20081139, 0
440, 1296678493, 0.8900978, 0.09033482, -0.44661888, -0.009958774, 0.15414526, -0.06598846, 0.26264477, 0
441, 1296695160, 0.8901285, 0.09002405, -0.44662803, -0.009607635, 0.15832049, -0.12555885, 0.26659012, 0
442, 1296711827, 0.89014494, 0.08976568, -0.44665328, -0.009322405, 0.09885665, -0.09348804, 0.2511034, 0
443, 1296728494, 0.89012325, 0.08939068, -0.44677368, -0.009244971, 0.08108737, -0.16918662, 0.20879936, 0
444, 1296745161, 0.89013314, 0.0889315, -0.44684914, -0.009058131, 0.049014155, -0.07578983, 0.20721722, 0
445, 1296761828, 0.8901013, 0.08851372, -0.446998, -0.008920966, 0.06793453, -0.101322055, 0.024897575, 0
446, 1296778495, 0.88993204, 0.08835879, -0.44736877, -0.008776233, 0.086637646, -0.04722214, 0.19853687, 0
447, 1296795162, 0.88973176, 0.0880826, -0.44782504, -0.008567043, 0.16438305, -0.13383542, 0.24923515, 0
448, 1296811829, 0.8894877, 0.08804087, -0.44832325, -0.008296745, 0.12889947, -0.12869379, 0.16447353, 0
449, 1296828496, 0.88921964, 0.08800064, -0.4488635, -0.008226652, 0.16211842, -0.11161516, 0.113529205, 0
450, 1296845163, 0.8888243, 0.08815125, -0.4496187, -0.008122835, 0.17101245, -0.20519194, 0.1795559, 0
451, 1296861830, 0.8885187, 0.08813075, -0.45022857, -0.007978842, 0.23611923, -0.19571067, 0.24852085, 0
452, 1296878497, 0.8881238, 0.08832859, -0.45097664, -0.0075084474, 0.19256356, -0.1335252, 0.25655556, 0
453, 1296895164, 0.88783425, 0.088487186, -0.4515204, -0.0071975496, 0.16431734, -0.08638307, 0.15349674, 0
454, 1296911831, 0.887592, 0.08857137, -0.451985, -0.0068887677, 0.13755748, -0.1179802, 0.16742134, 0
455, 1296928498, 0.8873798, 0.08857635, -0.45240486, -0.0065658707, 0.11772696, -0.13013618, 0.16616821, 0
456, 1296945165, 0.8870624, 0.088825375, -0.4529864, -0.0059721097, 0.054462954, -0.13367528, 0.17147636, 0
457, 1296961832, 0.88676226, 0.08908746, -0.45352927, -0.0054154173, -0.021546202, -0.08024752, 0.17455673, 0
458, 1296978499, 0.8865174, 0.08926739, -0.45397753, -0.0049742702, 0.11237248, -0.07260427, 0.14160919, 0
459, 1296995166, 0.88624275, 0.0890862, -0.45454934, -0.0049012676, 0.18107633, -0.12645268, 0.105597496, 0
460, 1297011833, 0.88594717, 0.08916223, -0.45511526, -0.0044653676, 0.23917362, -0.14769238, 0.16036701, 0
